premises,target_sentence,item_id,context,target,brace,condition,task_id,critical,sentence_surprisal,wieder_surprisal,word_surprisal,critical_surprisal
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.",21,ai,bi,2,neutral,80,bekommen,129.0,10.125,"[('Vor', 10.625), ('vier', 12.875), ('Monaten', 9.1875), ('hat', 3.375), ('Tina', 0.1455078125), ('wieder', 10.125), ('eine', 2.921875), ('große', 9.8125), ('Überraschungsparty', 0.73822021484375), ('bekommen', 9.5625), (',', 3.859375), ('weil', 6.9375), ('sie', 3.75), ('in', 6.65625), ('einem', 3.578125), ('Preisausschreiben', 28.6875), ('gewonnen', 1.0), ('hatte', 3.78125), ('.', 1.2421875)]",9.5625
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",21,ai,bii,1,neutral,81,ausgerichtet,152.0,10.0625,"[('Vor', 10.625), ('vier', 12.875), ('Monaten', 9.1875), ('hat', 3.375), ('Timo', 9.4375), ('wieder', 10.0625), ('eine', 4.21875), ('große', 9.4375), ('Überraschungsparty', 0.79681396484375), ('ausgerichtet', 12.65625), (',', 6.875), ('weil', 9.625), ('er', 4.71875), ('in', 6.75), ('einem', 3.75), ('Preisausschreiben', 31.3125), ('gewonnen', 1.609375), ('hatte', 2.953125), ('.', 1.453125)]",12.65625
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",21,ai,bii,2,positive,81,ausgerichtet,138.0,10.125,"[('Vor', 10.625), ('vier', 12.875), ('Monaten', 9.1875), ('hat', 3.375), ('Tina', 0.1455078125), ('wieder', 10.125), ('eine', 2.921875), ('große', 9.8125), ('Überraschungsparty', 0.73822021484375), ('ausgerichtet', 12.625), (',', 6.75), ('weil', 9.25), ('sie', 4.625), ('in', 6.625), ('einem', 3.65625), ('Preisausschreiben', 27.71875), ('gewonnen', 1.9375), ('hatte', 3.71875), ('.', 1.28125)]",12.625
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty bekommen, weil er in einem Preisausschreiben gewonnen hatte.",21,aii,bi,1,neutral,82,bekommen,130.0,11.125,"[('Vor', 11.5625), ('vier', 9.875), ('Monaten', 8.5), ('hat', 2.0625), ('Timo', 0.0155029296875), ('wieder', 11.125), ('eine', 4.28125), ('große', 10.0625), ('Überraschungsparty', 1.992156982421875), ('bekommen', 9.375), (',', 4.46875), ('weil', 7.8125), ('er', 4.8125), ('in', 6.9375), ('einem', 3.046875), ('Preisausschreiben', 25.6875), ('gewonnen', 2.15625), ('hatte', 4.5625), ('.', 1.234375)]",9.375
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.",21,aii,bi,2,positive,82,bekommen,135.0,11.0625,"[('Vor', 11.5625), ('vier', 9.875), ('Monaten', 8.5), ('hat', 2.0625), ('Tina', 8.625), ('wieder', 11.0625), ('eine', 3.65625), ('große', 10.4375), ('Überraschungsparty', 2.226531982421875), ('bekommen', 9.6875), (',', 4.0), ('weil', 5.6875), ('sie', 3.84375), ('in', 6.78125), ('einem', 2.9375), ('Preisausschreiben', 26.1875), ('gewonnen', 2.203125), ('hatte', 4.8125), ('.', 1.3046875)]",9.6875
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",21,aii,bii,1,positive,83,ausgerichtet,136.0,11.125,"[('Vor', 11.5625), ('vier', 9.875), ('Monaten', 8.5), ('hat', 2.0625), ('Timo', 0.0155029296875), ('wieder', 11.125), ('eine', 4.28125), ('große', 10.0625), ('Überraschungsparty', 1.992156982421875), ('ausgerichtet', 11.2421875), (',', 7.5), ('weil', 8.5625), ('er', 5.28125), ('in', 6.53125), ('einem', 3.265625), ('Preisausschreiben', 26.71875), ('gewonnen', 2.703125), ('hatte', 4.0), ('.', 1.21875)]",11.2421875
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",21,aii,bii,2,neutral,83,ausgerichtet,143.0,11.0625,"[('Vor', 11.5625), ('vier', 9.875), ('Monaten', 8.5), ('hat', 2.0625), ('Tina', 8.625), ('wieder', 11.0625), ('eine', 3.65625), ('große', 10.4375), ('Überraschungsparty', 2.226531982421875), ('ausgerichtet', 11.77734375), (',', 7.125), ('weil', 7.625), ('sie', 4.34375), ('in', 6.5625), ('einem', 3.0), ('Preisausschreiben', 25.9375), ('gewonnen', 2.734375), ('hatte', 4.75), ('.', 1.421875)]",11.77734375
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bi,1,positive,84,gehört,138.0,12.0,"[('Vor', 12.8125), ('zwei', 13.6875), ('Tagen', 8.0625), ('hat', 3.28125), ('Greta', 8.125), ('wieder', 12.0), ('eine', 3.3125), ('alberne', 1.913330078125), ('Geschichte', 0.11083984375), ('gehört', 12.25), (',', 3.8125), ('als', 7.75), ('sie', 2.09375), ('auf', 7.28125), ('einer', 3.28125), ('Geburtstagsparty', 22.125), ('eingeladen', 11.84375), ('war', 2.484375), ('.', 1.5234375)]",12.25
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bi,2,neutral,84,gehört,133.0,11.3125,"[('Vor', 12.8125), ('zwei', 13.6875), ('Tagen', 8.0625), ('hat', 3.28125), ('Tina', 1.28125), ('wieder', 11.3125), ('eine', 3.0625), ('alberne', 3.24951171875), ('Geschichte', 0.1787109375), ('gehört', 11.8125), (',', 3.8125), ('als', 9.375), ('sie', 2.40625), ('auf', 7.28125), ('einer', 3.625), ('Geburtstagsparty', 21.59375), ('eingeladen', 11.90625), ('war', 2.4375), ('.', 1.421875)]",11.8125
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bii,1,neutral,85,erzählt,135.0,12.0,"[('Vor', 12.8125), ('zwei', 13.6875), ('Tagen', 8.0625), ('hat', 3.28125), ('Greta', 8.125), ('wieder', 12.0), ('eine', 3.3125), ('alberne', 1.913330078125), ('Geschichte', 0.11083984375), ('erzählt', 8.125), (',', 3.15625), ('als', 7.125), ('sie', 1.9140625), ('auf', 6.71875), ('einer', 3.5625), ('Geburtstagsparty', 25.703125), ('eingeladen', 12.90625), ('war', 1.4609375), ('.', 0.77734375)]",8.125
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bii,2,positive,85,erzählt,124.5,11.3125,"[('Vor', 12.8125), ('zwei', 13.6875), ('Tagen', 8.0625), ('hat', 3.28125), ('Tina', 1.28125), ('wieder', 11.3125), ('eine', 3.0625), ('alberne', 3.24951171875), ('Geschichte', 0.1787109375), ('erzählt', 7.53125), (',', 3.03125), ('als', 8.0), ('sie', 2.21875), ('auf', 6.71875), ('einer', 3.828125), ('Geburtstagsparty', 18.828125), ('eingeladen', 14.25), ('war', 1.828125), ('.', 1.421875)]",7.53125
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bi,1,neutral,86,gehört,127.5,12.6875,"[('Vor', 9.5), ('zwei', 15.1875), ('Tagen', 6.375), ('hat', 2.8125), ('Greta', 6.0), ('wieder', 12.6875), ('eine', 3.828125), ('alberne', 8.5), ('Geschichte', 1.0078125), ('gehört', 10.25), (',', 6.125), ('als', 6.5625), ('sie', 1.78125), ('auf', 4.625), ('einer', 4.375), ('Geburtstagsparty', 17.65625), ('eingeladen', 7.3203125), ('war', 1.4375), ('.', 1.234375)]",10.25
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bi,2,positive,86,gehört,132.0,11.125,"[('Vor', 9.5), ('zwei', 15.1875), ('Tagen', 6.375), ('hat', 2.8125), ('Tina', 8.8125), ('wieder', 11.125), ('eine', 3.53125), ('alberne', 10.25), ('Geschichte', 0.76171875), ('gehört', 9.5625), (',', 6.25), ('als', 7.25), ('sie', 2.1875), ('auf', 5.28125), ('einer', 5.1875), ('Geburtstagsparty', 17.90625), ('eingeladen', 6.5390625), ('war', 1.78125), ('.', 1.328125)]",9.5625
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bii,1,positive,87,erzählt,120.0,12.6875,"[('Vor', 9.5), ('zwei', 15.1875), ('Tagen', 6.375), ('hat', 2.8125), ('Greta', 6.0), ('wieder', 12.6875), ('eine', 3.828125), ('alberne', 8.5), ('Geschichte', 1.0078125), ('erzählt', 5.65625), (',', 5.15625), ('als', 6.75), ('sie', 1.4375), ('auf', 4.84375), ('einer', 3.859375), ('Geburtstagsparty', 16.171875), ('eingeladen', 8.046875), ('war', 1.3515625), ('.', 0.640625)]",5.65625
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bii,2,neutral,87,erzählt,122.0,11.125,"[('Vor', 9.5), ('zwei', 15.1875), ('Tagen', 6.375), ('hat', 2.8125), ('Tina', 8.8125), ('wieder', 11.125), ('eine', 3.53125), ('alberne', 10.25), ('Geschichte', 0.76171875), ('erzählt', 5.4375), (',', 5.03125), ('als', 6.6875), ('sie', 1.90625), ('auf', 5.5), ('einer', 4.4375), ('Geburtstagsparty', 16.578125), ('eingeladen', 6.1484375), ('war', 1.5078125), ('.', 0.53125)]",5.4375
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,ai,bi,1,positive,88,bekommen,225.0,14.375,"[('Vor', 12.9375), ('zwei', 18.25), ('Tagen', 10.0), ('hat', 2.625), ('Sabine', 15.0625), ('wieder', 14.375), ('einen', 6.875), ('kleinen', 9.125), ('Wutanfall', 37.5), ('bekommen', 9.9375), (',', 7.5), ('als', 8.375), ('sie', 7.0), ('an', 10.8125), ('einer', 7.09375), ('Schlange', 17.125), ('anstehen', 18.28125), ('musste', 9.6875), ('.', 2.234375)]",9.9375
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,ai,bi,2,neutral,88,bekommen,220.0,14.875,"[('Vor', 12.9375), ('zwei', 18.25), ('Tagen', 10.0), ('hat', 2.625), ('Tina', 10.3125), ('wieder', 14.875), ('einen', 6.65625), ('kleinen', 9.0625), ('Wutanfall', 36.25), ('bekommen', 10.1875), (',', 7.78125), ('als', 8.6875), ('sie', 6.75), ('an', 10.9375), ('einer', 6.6875), ('Schlange', 18.0), ('anstehen', 18.03125), ('musste', 9.8125), ('.', 2.328125)]",10.1875
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,ai,bii,1,neutral,89,provoziert,233.0,14.375,"[('Vor', 12.9375), ('zwei', 18.25), ('Tagen', 10.0), ('hat', 2.625), ('Sabine', 15.0625), ('wieder', 14.375), ('einen', 6.875), ('kleinen', 9.125), ('Wutanfall', 37.5), ('provoziert', 17.5), (',', 6.78125), ('als', 8.75), ('sie', 6.4375), ('an', 11.1875), ('einer', 6.46875), ('Schlange', 18.0625), ('anstehen', 19.21875), ('musste', 10.0), ('.', 2.15625)]",17.5
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,ai,bii,2,positive,89,provoziert,228.0,14.875,"[('Vor', 12.9375), ('zwei', 18.25), ('Tagen', 10.0), ('hat', 2.625), ('Tina', 10.3125), ('wieder', 14.875), ('einen', 6.65625), ('kleinen', 9.0625), ('Wutanfall', 36.25), ('provoziert', 18.0), (',', 7.0625), ('als', 9.125), ('sie', 6.09375), ('an', 10.6875), ('einer', 5.875), ('Schlange', 18.78125), ('anstehen', 18.890625), ('musste', 9.875), ('.', 2.234375)]",18.0
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,aii,bi,1,neutral,90,bekommen,222.0,14.0625,"[('Vor', 11.0), ('zwei', 17.375), ('Tagen', 9.6875), ('hat', 4.34375), ('Sabine', 11.8125), ('wieder', 14.0625), ('einen', 8.25), ('kleinen', 10.0), ('Wutanfall', 37.5625), ('bekommen', 10.4375), (',', 6.25), ('als', 7.03125), ('sie', 6.46875), ('an', 10.1875), ('einer', 8.75), ('Schlange', 17.6875), ('anstehen', 18.5), ('musste', 8.875), ('.', 3.875)]",10.4375
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,aii,bi,2,positive,90,bekommen,229.0,14.9375,"[('Vor', 11.0), ('zwei', 17.375), ('Tagen', 9.6875), ('hat', 4.34375), ('Tina', 11.0), ('wieder', 14.9375), ('einen', 10.0625), ('kleinen', 9.1875), ('Wutanfall', 39.0), ('bekommen', 11.3125), (',', 7.28125), ('als', 8.0625), ('sie', 8.1875), ('an', 10.875), ('einer', 8.625), ('Schlange', 17.9375), ('anstehen', 18.34375), ('musste', 8.125), ('.', 3.34375)]",11.3125
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,aii,bii,1,positive,91,provoziert,234.0,14.0625,"[('Vor', 11.0), ('zwei', 17.375), ('Tagen', 9.6875), ('hat', 4.34375), ('Sabine', 11.8125), ('wieder', 14.0625), ('einen', 8.25), ('kleinen', 10.0), ('Wutanfall', 37.5625), ('provoziert', 18.625), (',', 6.3125), ('als', 7.9375), ('sie', 6.5), ('an', 10.9375), ('einer', 8.3125), ('Schlange', 17.4375), ('anstehen', 20.125), ('musste', 9.5), ('.', 4.375)]",18.625
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,aii,bii,2,neutral,91,provoziert,240.0,14.9375,"[('Vor', 11.0), ('zwei', 17.375), ('Tagen', 9.6875), ('hat', 4.34375), ('Tina', 11.0), ('wieder', 14.9375), ('einen', 10.0625), ('kleinen', 9.1875), ('Wutanfall', 39.0), ('provoziert', 19.4375), (',', 7.0), ('als', 9.3125), ('sie', 7.28125), ('an', 11.0), ('einer', 7.75), ('Schlange', 18.375), ('anstehen', 20.53125), ('musste', 8.5), ('.', 4.25)]",19.4375
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",24,ai,bi,1,positive,92,bekommen,218.0,9.9375,"[('Vor', 9.3125), ('einer', 13.25), ('Woche', 6.09375), ('hat', 9.75), ('Thorsten', 21.125), ('wieder', 9.9375), ('eine', 5.4375), ('nette', 12.9375), ('Widmung', 37.0625), ('bekommen', 11.0), (',', 8.5), ('weil', 7.8125), ('er', 4.21875), ('an', 12.625), ('einem', 8.6875), ('Song', 13.5625), ('mitgearbeitet', 25.625), ('hat', 0.15234375), ('.', 0.8046875)]",11.0
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",24,ai,bi,2,neutral,92,bekommen,200.0,12.375,"[('Vor', 9.3125), ('einer', 13.25), ('Woche', 6.09375), ('hat', 9.75), ('Tina', 10.0), ('wieder', 12.375), ('eine', 5.28125), ('nette', 9.4375), ('Widmung', 37.4375), ('bekommen', 10.375), (',', 7.875), ('weil', 8.0), ('sie', 3.75), ('an', 13.3125), ('einem', 7.96875), ('Song', 10.75), ('mitgearbeitet', 23.84375), ('hat', 0.2041015625), ('.', 0.68359375)]",10.375
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",24,ai,bii,1,neutral,93,geschrieben,216.0,9.9375,"[('Vor', 9.3125), ('einer', 13.25), ('Woche', 6.09375), ('hat', 9.75), ('Thorsten', 21.125), ('wieder', 9.9375), ('eine', 5.4375), ('nette', 12.9375), ('Widmung', 37.0625), ('geschrieben', 9.5625), (',', 10.0625), ('weil', 7.40625), ('er', 3.71875), ('an', 12.25), ('einem', 8.9375), ('Song', 12.9375), ('mitgearbeitet', 25.53125), ('hat', 0.2353515625), ('.', 0.62890625)]",9.5625
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",24,ai,bii,2,positive,93,geschrieben,196.0,12.375,"[('Vor', 9.3125), ('einer', 13.25), ('Woche', 6.09375), ('hat', 9.75), ('Tina', 10.0), ('wieder', 12.375), ('eine', 5.28125), ('nette', 9.4375), ('Widmung', 37.4375), ('geschrieben', 9.375), (',', 9.3125), ('weil', 8.125), ('sie', 3.6875), ('an', 12.75), ('einem', 8.1875), ('Song', 9.9375), ('mitgearbeitet', 21.125), ('hat', 0.0458984375), ('.', 0.1845703125)]",9.375
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",24,aii,bi,1,neutral,94,bekommen,208.0,12.9375,"[('Vor', 10.625), ('einer', 14.9375), ('Woche', 6.53125), ('hat', 10.125), ('Thorsten', 17.546875), ('wieder', 12.9375), ('eine', 6.5), ('nette', 10.9375), ('Widmung', 34.25), ('bekommen', 11.375), (',', 8.0625), ('weil', 6.875), ('er', 2.078125), ('an', 11.875), ('einem', 8.6875), ('Song', 16.5), ('mitgearbeitet', 17.546875), ('hat', 0.060546875), ('.', 0.8515625)]",11.375
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",24,aii,bi,2,positive,94,bekommen,201.0,12.875,"[('Vor', 10.625), ('einer', 14.9375), ('Woche', 6.53125), ('hat', 10.125), ('Tina', 13.6875), ('wieder', 12.875), ('eine', 4.125), ('nette', 11.375), ('Widmung', 34.90625), ('bekommen', 10.75), (',', 7.9375), ('weil', 6.34375), ('sie', 3.296875), ('an', 11.4375), ('einem', 7.34375), ('Song', 15.0625), ('mitgearbeitet', 17.90625), ('hat', 0.038330078125), ('.', 2.03125)]",10.75
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",24,aii,bii,1,positive,95,geschrieben,208.0,12.9375,"[('Vor', 10.625), ('einer', 14.9375), ('Woche', 6.53125), ('hat', 10.125), ('Thorsten', 17.546875), ('wieder', 12.9375), ('eine', 6.5), ('nette', 10.9375), ('Widmung', 34.25), ('geschrieben', 10.3125), (',', 8.8125), ('weil', 7.3125), ('er', 1.7578125), ('an', 11.625), ('einem', 9.1875), ('Song', 15.375), ('mitgearbeitet', 18.65625), ('hat', 0.038330078125), ('.', 0.431640625)]",10.3125
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",24,aii,bii,2,neutral,95,geschrieben,200.0,12.875,"[('Vor', 10.625), ('einer', 14.9375), ('Woche', 6.53125), ('hat', 10.125), ('Tina', 13.6875), ('wieder', 12.875), ('eine', 4.125), ('nette', 11.375), ('Widmung', 34.90625), ('geschrieben', 10.6875), (',', 8.8125), ('weil', 6.84375), ('sie', 3.4375), ('an', 10.625), ('einem', 7.5625), ('Song', 14.25), ('mitgearbeitet', 17.34375), ('hat', 0.038330078125), ('.', 1.171875)]",10.6875
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.",25,ai,bi,1,positive,96,gesehen,148.0,9.4375,"[('Vor', 8.6875), ('zwei', 16.375), ('Wochen', 2.65625), ('hat', 3.15625), ('Karl', 10.6875), ('wieder', 9.4375), ('einen', 4.03125), ('lustigen', 0.007781982421875), ('Sketch', 0.038330078125), ('gesehen', 12.625), (',', 5.21875), ('als', 12.625), ('er', 2.609375), ('auf', 7.25), ('einem', 3.78125), ('Comedyfestival', 29.625), ('gewesen', 11.125), ('ist', 7.09375), ('.', 0.8828125)]",12.625
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.",25,ai,bi,2,neutral,96,gesehen,141.0,11.1875,"[('Vor', 8.6875), ('zwei', 16.375), ('Wochen', 2.65625), ('hat', 3.15625), ('Tina', 0.1318359375), ('wieder', 11.1875), ('einen', 4.5), ('lustigen', 0.007781982421875), ('Sketch', 0.023193359375), ('gesehen', 12.9375), (',', 5.4375), ('als', 11.5), ('sie', 4.0625), ('auf', 7.375), ('einem', 4.40625), ('Comedyfestival', 29.5), ('gewesen', 9.875), ('ist', 7.6875), ('.', 1.09375)]",12.9375
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch dargeboten, als er auf einem Comedyfestival gewesen ist.",25,ai,bii,1,neutral,97,dargeboten,173.0,9.4375,"[('Vor', 8.6875), ('zwei', 16.375), ('Wochen', 2.65625), ('hat', 3.15625), ('Karl', 10.6875), ('wieder', 9.4375), ('einen', 4.03125), ('lustigen', 0.007781982421875), ('Sketch', 0.038330078125), ('dargeboten', 30.3125), (',', 9.0625), ('als', 14.25), ('er', 3.71875), ('auf', 8.0), ('einem', 3.53125), ('Comedyfestival', 30.0625), ('gewesen', 11.5625), ('ist', 6.78125), ('.', 0.82421875)]",30.3125
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch dargeboten, als sie auf einem Comedyfestival gewesen ist.",25,ai,bii,2,positive,97,dargeboten,169.0,11.1875,"[('Vor', 8.6875), ('zwei', 16.375), ('Wochen', 2.65625), ('hat', 3.15625), ('Tina', 0.1318359375), ('wieder', 11.1875), ('einen', 4.5), ('lustigen', 0.007781982421875), ('Sketch', 0.023193359375), ('dargeboten', 30.1875), (',', 9.0625), ('als', 14.125), ('sie', 4.9375), ('auf', 7.5625), ('einem', 5.0), ('Comedyfestival', 31.3125), ('gewesen', 11.8125), ('ist', 7.78125), ('.', 0.91015625)]",30.1875
Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.",25,aii,bi,1,neutral,98,gesehen,143.0,10.0625,"[('Vor', 9.75), ('zwei', 18.75), ('Wochen', 2.0625), ('hat', 2.546875), ('Karl', 0.023193359375), ('wieder', 10.0625), ('einen', 2.96875), ('lustigen', -0.0), ('Sketch', 0.0155029296875), ('gesehen', 13.25), (',', 6.375), ('als', 13.0), ('er', 3.890625), ('auf', 6.78125), ('einem', 4.375), ('Comedyfestival', 29.75), ('gewesen', 11.3125), ('ist', 7.4375), ('.', 0.98828125)]",13.25
Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.",25,aii,bi,2,positive,98,gesehen,159.0,12.4375,"[('Vor', 9.75), ('zwei', 18.75), ('Wochen', 2.0625), ('hat', 2.546875), ('Tina', 10.4375), ('wieder', 12.4375), ('einen', 4.9375), ('lustigen', -0.0), ('Sketch', 0.0751953125), ('gesehen', 13.125), (',', 6.625), ('als', 12.8125), ('sie', 5.46875), ('auf', 6.625), ('einem', 4.625), ('Comedyfestival', 29.0), ('gewesen', 10.0625), ('ist', 8.6875), ('.', 0.796875)]",13.125
Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch dargeboten, als er auf einem Comedyfestival gewesen ist.",25,aii,bii,1,positive,99,dargeboten,167.0,10.0625,"[('Vor', 9.75), ('zwei', 18.75), ('Wochen', 2.0625), ('hat', 2.546875), ('Karl', 0.023193359375), ('wieder', 10.0625), ('einen', 2.96875), ('lustigen', -0.0), ('Sketch', 0.0155029296875), ('dargeboten', 29.625), (',', 9.0), ('als', 14.6875), ('er', 5.40625), ('auf', 7.21875), ('einem', 4.46875), ('Comedyfestival', 31.0), ('gewesen', 11.8125), ('ist', 6.8125), ('.', 0.6328125)]",29.625
Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch dargeboten, als sie auf einem Comedyfestival gewesen ist.",25,aii,bii,2,neutral,99,dargeboten,183.0,12.4375,"[('Vor', 9.75), ('zwei', 18.75), ('Wochen', 2.0625), ('hat', 2.546875), ('Tina', 10.4375), ('wieder', 12.4375), ('einen', 4.9375), ('lustigen', -0.0), ('Sketch', 0.0751953125), ('dargeboten', 30.46875), (',', 9.0625), ('als', 14.5), ('sie', 7.375), ('auf', 6.71875), ('einem', 3.90625), ('Comedyfestival', 30.625), ('gewesen', 11.375), ('ist', 7.65625), ('.', 0.51953125)]",30.46875
