premises,target_sentence,item_id,context,target,brace,condition,task_id,critical,sentence_surprisal,wieder_surprisal,word_surprisal,critical_surprisal
Vor drei Monaten hat Karl Greta ein französisches Lied beigebracht.,"Vor zwei Wochen hat Karl wieder ein französisches Lied gelernt, als er mit einem Freund unterwegs war.",20,aii,bi,1,neutral,78,gelernt,65.5,7.59375,"[('Vor', 19.5205078125), ('zwei', 2.078125), ('Wochen', 3.0), ('hat', 0.25390625), ('Karl', 0.76953125), ('wieder', 7.59375), ('ein', 1.5703125), ('französisches', 0.585906982421875), ('Lied', 0.0155029296875), ('gelernt', 6.5625), (',', 4.28125), ('als', 5.0625), ('er', 1.4921875), ('mit', 2.25), ('einem', 3.25), ('Freund', 1.8203125), ('unterwegs', 4.0780029296875), ('war', 0.03076171875), ('.', 1.4453125)]",6.5625
Vor drei Monaten hat Karl Greta ein französisches Lied beigebracht.,"Vor zwei Wochen hat Greta wieder ein französisches Lied gelernt, als sie mit einem Freund unterwegs war.",20,aii,bi,2,positive,78,gelernt,67.5,8.0625,"[('Vor', 19.5205078125), ('zwei', 2.078125), ('Wochen', 3.0), ('hat', 0.25390625), ('Greta', 2.710906982421875), ('wieder', 8.0625), ('ein', 2.0625), ('französisches', 0.761688232421875), ('Lied', 0.0155029296875), ('gelernt', 5.40625), (',', 4.375), ('als', 5.0), ('sie', 1.2578125), ('mit', 2.078125), ('einem', 3.578125), ('Freund', 1.6953125), ('unterwegs', 4.2030029296875), ('war', 0.06787109375), ('.', 1.171875)]",5.40625
Vor drei Monaten hat Karl Greta ein französisches Lied beigebracht.,"Vor zwei Wochen hat Karl wieder einem Freund ein französisches Lied beigebracht, als er mit einem Freund unterwegs war.",20,aii,bii,1,positive,79,beigebracht,70.0,7.59375,"[('Vor', 19.5205078125), ('zwei', 2.078125), ('Wochen', 3.0), ('hat', 0.25390625), ('Karl', 0.76953125), ('wieder', 7.59375), ('einem', 6.8125), ('Freund', 2.3125), ('ein', 2.375), ('französisches', 0.98040771484375), ('Lied', 0.05322265625), ('beigebracht', 0.03076171875), (',', 4.78125), ('als', 4.625), ('er', 1.5078125), ('mit', 2.578125), ('einem', 3.453125), ('Freund', 1.5546875), ('unterwegs', 4.2655029296875), ('war', 0.05322265625), ('.', 1.28125)]",0.03076171875
Vor drei Monaten hat Karl Greta ein französisches Lied beigebracht.,"Vor zwei Wochen hat Greta wieder einem Freund ein französisches Lied beigebracht, als sie mit einem Freund unterwegs war.",20,aii,bii,2,neutral,79,beigebracht,72.0,8.0625,"[('Vor', 19.5205078125), ('zwei', 2.078125), ('Wochen', 3.0), ('hat', 0.25390625), ('Greta', 2.710906982421875), ('wieder', 8.0625), ('einem', 7.1875), ('Freund', 2.484375), ('ein', 1.84375), ('französisches', 1.46087646484375), ('Lied', 0.05322265625), ('beigebracht', 0.10400390625), (',', 4.96875), ('als', 4.6875), ('sie', 0.72265625), ('mit', 2.640625), ('einem', 3.359375), ('Freund', 1.28125), ('unterwegs', 4.40576171875), ('war', 0.15234375), ('.', 1.1640625)]",0.10400390625
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty bekommen, weil er in einem Preisausschreiben gewonnen hatte.",21,ai,bi,1,positive,80,bekommen,74.5,6.0,"[('Vor', 18.6171875), ('vier', 4.8125), ('Monaten', 2.289031982421875), ('hat', 1.1875), ('Timo', 3.9365234375), ('wieder', 6.0), ('eine', 2.234375), ('große', 3.28125), ('Überraschungsparty', 2.92919921875), ('bekommen', 4.96875), (',', 1.734375), ('weil', 2.234375), ('er', 0.65234375), ('in', 3.359375), ('einem', 3.4375), ('Preisausschreiben', 8.1334228515625), ('gewonnen', 1.18603515625), ('hatte', 2.25), ('.', 1.0859375)]",4.96875
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.",21,ai,bi,2,neutral,80,bekommen,74.5,6.90625,"[('Vor', 18.6171875), ('vier', 4.8125), ('Monaten', 2.289031982421875), ('hat', 1.1875), ('Tina', 1.953125), ('wieder', 6.90625), ('eine', 1.78125), ('große', 3.421875), ('Überraschungsparty', 2.69873046875), ('bekommen', 6.75), (',', 1.765625), ('weil', 2.15625), ('sie', 0.416015625), ('in', 3.296875), ('einem', 3.5), ('Preisausschreiben', 8.0675048828125), ('gewonnen', 1.124267578125), ('hatte', 2.828125), ('.', 1.046875)]",6.75
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",21,ai,bii,1,neutral,81,ausgerichtet,74.0,6.0,"[('Vor', 18.6171875), ('vier', 4.8125), ('Monaten', 2.289031982421875), ('hat', 1.1875), ('Timo', 3.9365234375), ('wieder', 6.0), ('eine', 2.234375), ('große', 3.28125), ('Überraschungsparty', 2.92919921875), ('ausgerichtet', 4.372039794921875), (',', 1.546875), ('weil', 2.3125), ('er', 0.470703125), ('in', 3.625), ('einem', 3.5), ('Preisausschreiben', 8.201507568359375), ('gewonnen', 1.382080078125), ('hatte', 2.140625), ('.', 1.2421875)]",4.372039794921875
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",21,ai,bii,2,positive,81,ausgerichtet,73.0,6.90625,"[('Vor', 18.6171875), ('vier', 4.8125), ('Monaten', 2.289031982421875), ('hat', 1.1875), ('Tina', 1.953125), ('wieder', 6.90625), ('eine', 1.78125), ('große', 3.421875), ('Überraschungsparty', 2.69873046875), ('ausgerichtet', 4.181121826171875), (',', 1.6328125), ('weil', 2.40625), ('sie', 0.400390625), ('in', 3.5), ('einem', 3.5), ('Preisausschreiben', 8.285003662109375), ('gewonnen', 1.389892578125), ('hatte', 2.703125), ('.', 1.1953125)]",4.181121826171875
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty bekommen, weil er in einem Preisausschreiben gewonnen hatte.",21,aii,bi,1,neutral,82,bekommen,74.5,6.96875,"[('Vor', 18.7109375), ('vier', 4.8125), ('Monaten', 2.382781982421875), ('hat', 1.0859375), ('Timo', 1.593505859375), ('wieder', 6.96875), ('eine', 2.015625), ('große', 3.453125), ('Überraschungsparty', 2.280517578125), ('bekommen', 6.71875), (',', 1.8125), ('weil', 1.8984375), ('er', 0.86328125), ('in', 3.453125), ('einem', 3.3125), ('Preisausschreiben', 8.2716064453125), ('gewonnen', 1.0771484375), ('hatte', 2.46875), ('.', 1.0703125)]",6.71875
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.",21,aii,bi,2,positive,82,bekommen,72.0,6.1875,"[('Vor', 18.7109375), ('vier', 4.8125), ('Monaten', 2.382781982421875), ('hat', 1.0859375), ('Tina', 2.0), ('wieder', 6.1875), ('eine', 2.1875), ('große', 3.4375), ('Überraschungsparty', 2.678955078125), ('bekommen', 4.625), (',', 1.71875), ('weil', 2.046875), ('sie', 0.52734375), ('in', 3.484375), ('einem', 3.4375), ('Preisausschreiben', 8.2100830078125), ('gewonnen', 0.971923828125), ('hatte', 2.359375), ('.', 1.15625)]",4.625
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",21,aii,bii,1,positive,83,ausgerichtet,72.5,6.96875,"[('Vor', 18.7109375), ('vier', 4.8125), ('Monaten', 2.382781982421875), ('hat', 1.0859375), ('Timo', 1.593505859375), ('wieder', 6.96875), ('eine', 2.015625), ('große', 3.453125), ('Überraschungsparty', 2.280517578125), ('ausgerichtet', 4.46142578125), (',', 1.6484375), ('weil', 2.171875), ('er', 0.7890625), ('in', 3.609375), ('einem', 3.421875), ('Preisausschreiben', 8.417205810546875), ('gewonnen', 1.288330078125), ('hatte', 2.25), ('.', 1.2890625)]",4.46142578125
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",21,aii,bii,2,neutral,83,ausgerichtet,72.5,6.1875,"[('Vor', 18.7109375), ('vier', 4.8125), ('Monaten', 2.382781982421875), ('hat', 1.0859375), ('Tina', 2.0), ('wieder', 6.1875), ('eine', 2.1875), ('große', 3.4375), ('Überraschungsparty', 2.678955078125), ('ausgerichtet', 4.478485107421875), (',', 1.546875), ('weil', 2.1875), ('sie', 0.431640625), ('in', 3.59375), ('einem', 3.46875), ('Preisausschreiben', 8.632080078125), ('gewonnen', 1.30419921875), ('hatte', 2.25), ('.', 1.21875)]",4.478485107421875
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bi,1,positive,84,gehört,70.0,4.9375,"[('Vor', 17.4287109375), ('zwei', 2.328125), ('Tagen', 4.59375), ('hat', 0.45703125), ('Greta', 2.976531982421875), ('wieder', 4.9375), ('eine', 2.9375), ('alberne', 3.351531982421875), ('Geschichte', 0.038330078125), ('gehört', 6.5), (',', 1.3828125), ('als', 3.828125), ('sie', 0.76171875), ('auf', 3.265625), ('einer', 2.21875), ('Geburtstagsparty', 5.1640625), ('eingeladen', 6.154296875), ('war', 0.6328125), ('.', 0.86328125)]",6.5
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bi,2,neutral,84,gehört,69.0,5.21875,"[('Vor', 17.4287109375), ('zwei', 2.328125), ('Tagen', 4.59375), ('hat', 0.45703125), ('Tina', 2.21875), ('wieder', 5.21875), ('eine', 2.5), ('alberne', 2.929656982421875), ('Geschichte', 0.03076171875), ('gehört', 7.46875), (',', 1.2578125), ('als', 3.9375), ('sie', 0.76171875), ('auf', 3.171875), ('einer', 2.28125), ('Geburtstagsparty', 4.7626953125), ('eingeladen', 6.24072265625), ('war', 0.53515625), ('.', 0.84375)]",7.46875
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bii,1,neutral,85,erzählt,67.0,4.9375,"[('Vor', 17.4287109375), ('zwei', 2.328125), ('Tagen', 4.59375), ('hat', 0.45703125), ('Greta', 2.976531982421875), ('wieder', 4.9375), ('eine', 2.9375), ('alberne', 3.351531982421875), ('Geschichte', 0.038330078125), ('erzählt', 1.156097412109375), (',', 1.59375), ('als', 4.53125), ('sie', 0.640625), ('auf', 4.15625), ('einer', 2.578125), ('Geburtstagsparty', 5.71044921875), ('eingeladen', 5.91015625), ('war', 0.77734375), ('.', 1.0234375)]",1.156097412109375
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bii,2,positive,85,erzählt,65.5,5.21875,"[('Vor', 17.4287109375), ('zwei', 2.328125), ('Tagen', 4.59375), ('hat', 0.45703125), ('Tina', 2.21875), ('wieder', 5.21875), ('eine', 2.5), ('alberne', 2.929656982421875), ('Geschichte', 0.03076171875), ('erzählt', 1.421630859375), (',', 1.5859375), ('als', 4.59375), ('sie', 0.62890625), ('auf', 3.890625), ('einer', 2.5), ('Geburtstagsparty', 5.421875), ('eingeladen', 5.763671875), ('war', 0.76171875), ('.', 1.1171875)]",1.421630859375
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bi,1,neutral,86,gehört,69.0,4.96875,"[('Vor', 17.2294921875), ('zwei', 2.328125), ('Tagen', 4.34375), ('hat', 0.494140625), ('Greta', 1.492156982421875), ('wieder', 4.96875), ('eine', 2.765625), ('alberne', 2.867156982421875), ('Geschichte', 0.023193359375), ('gehört', 7.5625), (',', 1.2734375), ('als', 3.703125), ('sie', 0.84375), ('auf', 3.421875), ('einer', 2.59375), ('Geburtstagsparty', 5.07470703125), ('eingeladen', 6.2646484375), ('war', 0.54296875), ('.', 1.0546875)]",7.5625
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bi,2,positive,86,gehört,69.0,4.65625,"[('Vor', 17.2294921875), ('zwei', 2.328125), ('Tagen', 4.34375), ('hat', 0.494140625), ('Tina', 3.109375), ('wieder', 4.65625), ('eine', 2.640625), ('alberne', 2.882781982421875), ('Geschichte', 0.03076171875), ('gehört', 7.125), (',', 1.3203125), ('als', 3.78125), ('sie', 0.8046875), ('auf', 3.28125), ('einer', 2.34375), ('Geburtstagsparty', 4.87158203125), ('eingeladen', 6.2958984375), ('war', 0.546875), ('.', 0.9296875)]",7.125
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bii,1,positive,87,erzählt,65.5,4.96875,"[('Vor', 17.2294921875), ('zwei', 2.328125), ('Tagen', 4.34375), ('hat', 0.494140625), ('Greta', 1.492156982421875), ('wieder', 4.96875), ('eine', 2.765625), ('alberne', 2.867156982421875), ('Geschichte', 0.023193359375), ('erzählt', 1.40618896484375), (',', 1.7578125), ('als', 4.5625), ('sie', 0.671875), ('auf', 4.1875), ('einer', 2.78125), ('Geburtstagsparty', 5.640625), ('eingeladen', 5.86083984375), ('war', 0.72265625), ('.', 1.2890625)]",1.40618896484375
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bii,2,neutral,87,erzählt,65.0,4.65625,"[('Vor', 17.2294921875), ('zwei', 2.328125), ('Tagen', 4.34375), ('hat', 0.494140625), ('Tina', 3.109375), ('wieder', 4.65625), ('eine', 2.640625), ('alberne', 2.882781982421875), ('Geschichte', 0.03076171875), ('erzählt', 1.18743896484375), (',', 1.7265625), ('als', 4.3125), ('sie', 0.640625), ('auf', 3.953125), ('einer', 2.484375), ('Geburtstagsparty', 5.3984375), ('eingeladen', 5.9462890625), ('war', 0.72265625), ('.', 1.125)]",1.18743896484375
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,ai,bi,1,positive,88,bekommen,78.0,5.0625,"[('Vor', 18.123046875), ('zwei', 1.65625), ('Tagen', 1.8828125), ('hat', 0.373046875), ('Sabine', 5.304443359375), ('wieder', 5.0625), ('einen', 3.65625), ('kleinen', 5.25), ('Wutanfall', 4.50390625), ('bekommen', 2.484375), (',', 2.5625), ('als', 3.09375), ('sie', 1.1953125), ('an', 4.6875), ('einer', 2.90625), ('Schlange', 6.195281982421875), ('anstehen', 7.9287109375), ('musste', 0.0687255859375), ('.', 1.125)]",2.484375
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,ai,bi,2,neutral,88,bekommen,75.5,5.96875,"[('Vor', 18.123046875), ('zwei', 1.65625), ('Tagen', 1.8828125), ('hat', 0.373046875), ('Tina', 1.53125), ('wieder', 5.96875), ('einen', 3.53125), ('kleinen', 5.1875), ('Wutanfall', 4.44921875), ('bekommen', 2.90625), (',', 2.5625), ('als', 3.21875), ('sie', 1.2265625), ('an', 4.75), ('einer', 2.96875), ('Schlange', 6.132781982421875), ('anstehen', 7.81640625), ('musste', 0.053680419921875), ('.', 1.1953125)]",2.90625
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,ai,bii,1,neutral,89,provoziert,86.0,5.0625,"[('Vor', 18.123046875), ('zwei', 1.65625), ('Tagen', 1.8828125), ('hat', 0.373046875), ('Sabine', 5.304443359375), ('wieder', 5.0625), ('einen', 3.65625), ('kleinen', 5.25), ('Wutanfall', 4.50390625), ('provoziert', 9.75), (',', 2.609375), ('als', 3.828125), ('sie', 1.2890625), ('an', 4.75), ('einer', 3.125), ('Schlange', 6.37451171875), ('anstehen', 7.37890625), ('musste', 0.091064453125), ('.', 1.0703125)]",9.75
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,ai,bii,2,positive,89,provoziert,83.0,5.96875,"[('Vor', 18.123046875), ('zwei', 1.65625), ('Tagen', 1.8828125), ('hat', 0.373046875), ('Tina', 1.53125), ('wieder', 5.96875), ('einen', 3.53125), ('kleinen', 5.1875), ('Wutanfall', 4.44921875), ('provoziert', 9.8125), (',', 2.453125), ('als', 3.84375), ('sie', 1.3359375), ('an', 4.78125), ('einer', 3.015625), ('Schlange', 6.2030029296875), ('anstehen', 7.525390625), ('musste', 0.0760498046875), ('.', 1.0859375)]",9.8125
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,aii,bi,1,neutral,90,bekommen,75.5,5.75,"[('Vor', 18.5537109375), ('zwei', 1.6796875), ('Tagen', 1.90625), ('hat', 0.39453125), ('Sabine', 0.76171875), ('wieder', 5.75), ('einen', 3.8125), ('kleinen', 5.25), ('Wutanfall', 4.11328125), ('bekommen', 2.203125), (',', 2.8125), ('als', 3.3125), ('sie', 1.3203125), ('an', 4.75), ('einer', 2.890625), ('Schlange', 6.164031982421875), ('anstehen', 8.2265625), ('musste', 0.053680419921875), ('.', 1.359375)]",2.203125
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,aii,bi,2,positive,90,bekommen,77.0,4.96875,"[('Vor', 18.5537109375), ('zwei', 1.6796875), ('Tagen', 1.90625), ('hat', 0.39453125), ('Tina', 4.125), ('wieder', 4.96875), ('einen', 3.703125), ('kleinen', 5.25), ('Wutanfall', 4.27734375), ('bekommen', 2.1875), (',', 2.71875), ('als', 3.1875), ('sie', 1.2421875), ('an', 4.71875), ('einer', 2.9375), ('Schlange', 6.039031982421875), ('anstehen', 7.71875), ('musste', 0.053680419921875), ('.', 1.2109375)]",2.1875
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,aii,bii,1,positive,91,provoziert,83.5,5.75,"[('Vor', 18.5537109375), ('zwei', 1.6796875), ('Tagen', 1.90625), ('hat', 0.39453125), ('Sabine', 0.76171875), ('wieder', 5.75), ('einen', 3.8125), ('kleinen', 5.25), ('Wutanfall', 4.11328125), ('provoziert', 10.125), (',', 2.765625), ('als', 4.0), ('sie', 1.3828125), ('an', 4.84375), ('einer', 3.09375), ('Schlange', 6.2342529296875), ('anstehen', 7.5390625), ('musste', 0.076416015625), ('.', 1.2734375)]",10.125
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,aii,bii,2,neutral,91,provoziert,85.0,4.96875,"[('Vor', 18.5537109375), ('zwei', 1.6796875), ('Tagen', 1.90625), ('hat', 0.39453125), ('Tina', 4.125), ('wieder', 4.96875), ('einen', 3.703125), ('kleinen', 5.25), ('Wutanfall', 4.27734375), ('provoziert', 9.6875), (',', 2.65625), ('als', 4.0), ('sie', 1.375), ('an', 4.8125), ('einer', 3.09375), ('Schlange', 6.241943359375), ('anstehen', 7.0546875), ('musste', 0.083984375), ('.', 1.25)]",9.6875
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",24,ai,bi,1,positive,92,bekommen,85.0,4.875,"[('Vor', 19.3671875), ('einer', 4.03125), ('Woche', 0.306640625), ('hat', 1.1328125), ('Thorsten', 6.3280029296875), ('wieder', 4.875), ('eine', 2.640625), ('nette', 7.9842529296875), ('Widmung', 5.812225341796875), ('bekommen', 3.125), (',', 2.5), ('weil', 5.5), ('er', 1.75), ('an', 3.875), ('einem', 2.375), ('Song', 6.0625), ('mitgearbeitet', 6.390625), ('hat', 0.22265625), ('.', 0.73828125)]",3.125
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",24,ai,bi,2,neutral,92,bekommen,80.0,5.53125,"[('Vor', 19.3671875), ('einer', 4.03125), ('Woche', 0.306640625), ('hat', 1.1328125), ('Tina', 2.625), ('wieder', 5.53125), ('eine', 2.84375), ('nette', 7.382781982421875), ('Widmung', 5.608612060546875), ('bekommen', 2.671875), (',', 2.71875), ('weil', 5.8125), ('sie', 0.86328125), ('an', 4.3125), ('einem', 2.546875), ('Song', 5.4375), ('mitgearbeitet', 5.84375), ('hat', 0.138671875), ('.', 0.8046875)]",2.671875
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",24,ai,bii,1,neutral,93,geschrieben,87.5,4.875,"[('Vor', 19.3671875), ('einer', 4.03125), ('Woche', 0.306640625), ('hat', 1.1328125), ('Thorsten', 6.3280029296875), ('wieder', 4.875), ('eine', 2.640625), ('nette', 7.9842529296875), ('Widmung', 5.812225341796875), ('geschrieben', 3.390625), (',', 2.21875), ('weil', 4.8125), ('er', 1.53125), ('an', 3.375), ('einem', 3.875), ('Song', 4.59375), ('mitgearbeitet', 9.96875), ('hat', 0.2041015625), ('.', 0.8515625)]",3.390625
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",24,ai,bii,2,positive,93,geschrieben,82.5,5.53125,"[('Vor', 19.3671875), ('einer', 4.03125), ('Woche', 0.306640625), ('hat', 1.1328125), ('Tina', 2.625), ('wieder', 5.53125), ('eine', 2.84375), ('nette', 7.382781982421875), ('Widmung', 5.608612060546875), ('geschrieben', 3.328125), (',', 2.34375), ('weil', 4.78125), ('sie', 0.86328125), ('an', 3.984375), ('einem', 3.71875), ('Song', 4.1875), ('mitgearbeitet', 9.75), ('hat', 0.1318359375), ('.', 0.76171875)]",3.328125
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",24,aii,bi,1,neutral,94,bekommen,80.5,5.125,"[('Vor', 19.984375), ('einer', 3.78125), ('Woche', 0.22265625), ('hat', 0.9453125), ('Thorsten', 2.78076171875), ('wieder', 5.125), ('eine', 2.984375), ('nette', 7.382781982421875), ('Widmung', 6.241180419921875), ('bekommen', 3.140625), (',', 2.734375), ('weil', 5.4375), ('er', 1.1171875), ('an', 4.4375), ('einem', 2.375), ('Song', 5.75), ('mitgearbeitet', 5.148406982421875), ('hat', 0.19140625), ('.', 0.9609375)]",3.140625
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",24,aii,bi,2,positive,94,bekommen,82.0,5.5625,"[('Vor', 19.984375), ('einer', 3.78125), ('Woche', 0.22265625), ('hat', 0.9453125), ('Tina', 2.5625), ('wieder', 5.5625), ('eine', 3.1875), ('nette', 7.570281982421875), ('Widmung', 6.928680419921875), ('bekommen', 2.171875), (',', 2.5625), ('weil', 5.21875), ('sie', 1.25), ('an', 4.375), ('einem', 2.703125), ('Song', 6.3125), ('mitgearbeitet', 5.75), ('hat', 0.1982421875), ('.', 0.90234375)]",2.171875
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",24,aii,bii,1,positive,95,geschrieben,83.0,5.125,"[('Vor', 19.984375), ('einer', 3.78125), ('Woche', 0.22265625), ('hat', 0.9453125), ('Thorsten', 2.78076171875), ('wieder', 5.125), ('eine', 2.984375), ('nette', 7.382781982421875), ('Widmung', 6.241180419921875), ('geschrieben', 3.3828125), (',', 2.28125), ('weil', 4.625), ('er', 1.3125), ('an', 3.71875), ('einem', 4.34375), ('Song', 4.46875), ('mitgearbeitet', 8.195281982421875), ('hat', 0.1982421875), ('.', 0.97265625)]",3.3828125
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",24,aii,bii,2,neutral,95,geschrieben,86.0,5.5625,"[('Vor', 19.984375), ('einer', 3.78125), ('Woche', 0.22265625), ('hat', 0.9453125), ('Tina', 2.5625), ('wieder', 5.5625), ('eine', 3.1875), ('nette', 7.570281982421875), ('Widmung', 6.928680419921875), ('geschrieben', 3.5390625), (',', 2.234375), ('weil', 4.5), ('sie', 1.0859375), ('an', 4.125), ('einem', 4.78125), ('Song', 4.625), ('mitgearbeitet', 9.46875), ('hat', 0.1982421875), ('.', 0.90234375)]",3.5390625
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.",25,ai,bi,1,positive,96,gesehen,72.5,5.90625,"[('Vor', 18.783203125), ('zwei', 1.90625), ('Wochen', 0.15234375), ('hat', 0.294921875), ('Karl', 1.328125), ('wieder', 5.90625), ('einen', 2.140625), ('lustigen', 0.546875), ('Sketch', 0.023193359375), ('gesehen', 10.216796875), (',', 2.0625), ('als', 5.125), ('er', 1.078125), ('auf', 3.359375), ('einem', 3.0), ('Comedyfestival', 11.25), ('gewesen', 3.6405029296875), ('ist', 0.11083984375), ('.', 1.4140625)]",10.216796875
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.",25,ai,bi,2,neutral,96,gesehen,69.0,6.09375,"[('Vor', 18.783203125), ('zwei', 1.90625), ('Wochen', 0.15234375), ('hat', 0.294921875), ('Tina', 0.69921875), ('wieder', 6.09375), ('einen', 1.4921875), ('lustigen', 0.30078125), ('Sketch', 0.0155029296875), ('gesehen', 10.6328125), (',', 1.71875), ('als', 4.71875), ('sie', 0.57421875), ('auf', 3.34375), ('einem', 2.59375), ('Comedyfestival', 10.71875), ('gewesen', 3.5155029296875), ('ist', 0.08984375), ('.', 1.28125)]",10.6328125
