premises,target_sentence,item_id,context,target,brace,condition,task_id,critical,sentence_surprisal,wieder_surprisal,word_surprisal,critical_surprisal
Vor drei Monaten hat Karl Greta ein französisches Lied beigebracht.,"Vor zwei Wochen hat Karl wieder ein französisches Lied gelernt, als er mit einem Freund unterwegs war.",20,aii,bi,1,neutral,78,gelernt,58.75,5.84375,"[('Vor', 18.06787109375), ('zwei', 1.796875), ('Wochen', 2.625), ('hat', 0.58984375), ('Karl', 0.94140625), ('wieder', 5.84375), ('ein', 1.8125), ('französisches', 0.949188232421875), ('Lied', 0.0155029296875), ('gelernt', 4.84375), (',', 2.375), ('als', 4.6875), ('er', 1.609375), ('mit', 2.078125), ('einem', 2.890625), ('Freund', 2.296875), ('unterwegs', 4.132781982421875), ('war', 0.023193359375), ('.', 1.0859375)]",4.84375
Vor drei Monaten hat Karl Greta ein französisches Lied beigebracht.,"Vor zwei Wochen hat Greta wieder ein französisches Lied gelernt, als sie mit einem Freund unterwegs war.",20,aii,bi,2,positive,78,gelernt,59.25,6.59375,"[('Vor', 18.06787109375), ('zwei', 1.796875), ('Wochen', 2.625), ('hat', 0.58984375), ('Greta', 1.9530029296875), ('wieder', 6.59375), ('ein', 1.890625), ('französisches', 0.9686279296875), ('Lied', 0.0155029296875), ('gelernt', 3.796875), (',', 2.5), ('als', 4.5625), ('sie', 1.578125), ('mit', 1.8828125), ('einem', 3.15625), ('Freund', 2.109375), ('unterwegs', 4.070281982421875), ('war', 0.03076171875), ('.', 1.0)]",3.796875
Vor drei Monaten hat Karl Greta ein französisches Lied beigebracht.,"Vor zwei Wochen hat Karl wieder einem Freund ein französisches Lied beigebracht, als er mit einem Freund unterwegs war.",20,aii,bii,1,positive,79,beigebracht,63.0,5.84375,"[('Vor', 18.06787109375), ('zwei', 1.796875), ('Wochen', 2.625), ('hat', 0.58984375), ('Karl', 0.94140625), ('wieder', 5.84375), ('einem', 7.1875), ('Freund', 2.21875), ('ein', 1.5390625), ('französisches', 1.21868896484375), ('Lied', 0.05322265625), ('beigebracht', 0.0155029296875), (',', 3.421875), ('als', 3.9375), ('er', 1.71875), ('mit', 2.421875), ('einem', 2.84375), ('Freund', 1.3515625), ('unterwegs', 4.382781982421875), ('war', 0.038330078125), ('.', 0.87890625)]",0.0155029296875
Vor drei Monaten hat Karl Greta ein französisches Lied beigebracht.,"Vor zwei Wochen hat Greta wieder einem Freund ein französisches Lied beigebracht, als sie mit einem Freund unterwegs war.",20,aii,bii,2,neutral,79,beigebracht,64.5,6.59375,"[('Vor', 18.06787109375), ('zwei', 1.796875), ('Wochen', 2.625), ('hat', 0.58984375), ('Greta', 1.9530029296875), ('wieder', 6.59375), ('einem', 7.5625), ('Freund', 2.703125), ('ein', 1.4296875), ('französisches', 0.921722412109375), ('Lied', 0.05322265625), ('beigebracht', 0.023193359375), (',', 3.203125), ('als', 4.0625), ('sie', 1.1171875), ('mit', 2.375), ('einem', 3.125), ('Freund', 1.15625), ('unterwegs', 4.1092529296875), ('war', 0.10400390625), ('.', 0.9609375)]",0.023193359375
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty bekommen, weil er in einem Preisausschreiben gewonnen hatte.",21,ai,bi,1,positive,80,bekommen,65.0,5.8125,"[('Vor', 16.2265625), ('vier', 4.625), ('Monaten', 2.4217529296875), ('hat', 1.75), ('Timo', 2.3123779296875), ('wieder', 5.8125), ('eine', 2.65625), ('große', 4.125), ('Überraschungsparty', 1.280975341796875), ('bekommen', 3.71875), (',', 1.296875), ('weil', 1.5390625), ('er', 0.73046875), ('in', 3.21875), ('einem', 2.4375), ('Preisausschreiben', 7.358154296875), ('gewonnen', 0.58544921875), ('hatte', 1.8203125), ('.', 0.91015625)]",3.71875
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.",21,ai,bi,2,neutral,80,bekommen,68.0,6.59375,"[('Vor', 16.2265625), ('vier', 4.625), ('Monaten', 2.4217529296875), ('hat', 1.75), ('Tina', 1.421875), ('wieder', 6.59375), ('eine', 2.28125), ('große', 4.375), ('Überraschungsparty', 1.445037841796875), ('bekommen', 6.78125), (',', 1.359375), ('weil', 1.671875), ('sie', 0.546875), ('in', 3.203125), ('einem', 2.75), ('Preisausschreiben', 7.039794921875), ('gewonnen', 0.55810546875), ('hatte', 2.03125), ('.', 0.98828125)]",6.78125
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",21,ai,bii,1,neutral,81,ausgerichtet,67.0,5.8125,"[('Vor', 16.2265625), ('vier', 4.625), ('Monaten', 2.4217529296875), ('hat', 1.75), ('Timo', 2.3123779296875), ('wieder', 5.8125), ('eine', 2.65625), ('große', 4.125), ('Überraschungsparty', 1.280975341796875), ('ausgerichtet', 4.8642578125), (',', 1.1328125), ('weil', 2.03125), ('er', 0.83203125), ('in', 3.25), ('einem', 2.875), ('Preisausschreiben', 7.4356689453125), ('gewonnen', 0.760986328125), ('hatte', 1.6171875), ('.', 0.99609375)]",4.8642578125
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",21,ai,bii,2,positive,81,ausgerichtet,67.5,6.59375,"[('Vor', 16.2265625), ('vier', 4.625), ('Monaten', 2.4217529296875), ('hat', 1.75), ('Tina', 1.421875), ('wieder', 6.59375), ('eine', 2.28125), ('große', 4.375), ('Überraschungsparty', 1.445037841796875), ('ausgerichtet', 4.67626953125), (',', 1.1875), ('weil', 2.34375), ('sie', 0.8828125), ('in', 3.3125), ('einem', 3.15625), ('Preisausschreiben', 7.155609130859375), ('gewonnen', 0.79248046875), ('hatte', 1.71875), ('.', 1.046875)]",4.67626953125
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty bekommen, weil er in einem Preisausschreiben gewonnen hatte.",21,aii,bi,1,neutral,82,bekommen,68.0,7.15625,"[('Vor', 16.5), ('vier', 4.71875), ('Monaten', 2.4061279296875), ('hat', 1.734375), ('Timo', 1.4764404296875), ('wieder', 7.15625), ('eine', 2.5), ('große', 4.15625), ('Überraschungsparty', 1.780975341796875), ('bekommen', 5.59375), (',', 1.296875), ('weil', 1.359375), ('er', 1.09375), ('in', 3.21875), ('einem', 2.40625), ('Preisausschreiben', 7.563720703125), ('gewonnen', 0.60888671875), ('hatte', 1.6171875), ('.', 0.9453125)]",5.59375
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.",21,aii,bi,2,positive,82,bekommen,64.5,5.8125,"[('Vor', 16.5), ('vier', 4.71875), ('Monaten', 2.4061279296875), ('hat', 1.734375), ('Tina', 1.4609375), ('wieder', 5.8125), ('eine', 2.546875), ('große', 4.1875), ('Überraschungsparty', 1.573699951171875), ('bekommen', 4.40625), (',', 1.3828125), ('weil', 1.5703125), ('sie', 0.466796875), ('in', 3.1875), ('einem', 2.484375), ('Preisausschreiben', 7.163330078125), ('gewonnen', 0.56201171875), ('hatte', 1.515625), ('.', 0.859375)]",4.40625
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",21,aii,bii,1,positive,83,ausgerichtet,69.0,7.15625,"[('Vor', 16.5), ('vier', 4.71875), ('Monaten', 2.4061279296875), ('hat', 1.734375), ('Timo', 1.4764404296875), ('wieder', 7.15625), ('eine', 2.5), ('große', 4.15625), ('Überraschungsparty', 1.780975341796875), ('ausgerichtet', 4.82275390625), (',', 1.1640625), ('weil', 1.9609375), ('er', 1.40625), ('in', 3.375), ('einem', 2.9375), ('Preisausschreiben', 7.507080078125), ('gewonnen', 0.819580078125), ('hatte', 1.328125), ('.', 1.046875)]",4.82275390625
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",21,aii,bii,2,neutral,83,ausgerichtet,66.0,5.8125,"[('Vor', 16.5), ('vier', 4.71875), ('Monaten', 2.4061279296875), ('hat', 1.734375), ('Tina', 1.4609375), ('wieder', 5.8125), ('eine', 2.546875), ('große', 4.1875), ('Überraschungsparty', 1.573699951171875), ('ausgerichtet', 4.732421875), (',', 1.1640625), ('weil', 2.140625), ('sie', 0.5), ('in', 3.234375), ('einem', 2.90625), ('Preisausschreiben', 7.297119140625), ('gewonnen', 0.71044921875), ('hatte', 1.234375), ('.', 0.93359375)]",4.732421875
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bi,1,positive,84,gehört,69.5,5.0,"[('Vor', 15.83251953125), ('zwei', 2.21875), ('Tagen', 5.03125), ('hat', 0.59375), ('Greta', 1.874969482421875), ('wieder', 5.0), ('eine', 3.671875), ('alberne', 3.867156982421875), ('Geschichte', 0.023193359375), ('gehört', 7.1875), (',', 1.3984375), ('als', 2.65625), ('sie', 1.1171875), ('auf', 3.546875), ('einer', 2.078125), ('Geburtstagsparty', 6.27734375), ('eingeladen', 5.65625), ('war', 0.41015625), ('.', 0.82421875)]",7.1875
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bi,2,neutral,84,gehört,68.0,5.0625,"[('Vor', 15.83251953125), ('zwei', 2.21875), ('Tagen', 5.03125), ('hat', 0.59375), ('Tina', 1.8671875), ('wieder', 5.0625), ('eine', 3.21875), ('alberne', 3.414031982421875), ('Geschichte', 0.023193359375), ('gehört', 7.375), (',', 1.2734375), ('als', 2.609375), ('sie', 0.97265625), ('auf', 3.375), ('einer', 2.25), ('Geburtstagsparty', 5.79638671875), ('eingeladen', 5.96875), ('war', 0.373046875), ('.', 0.87109375)]",7.375
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bii,1,neutral,85,erzählt,65.0,5.0,"[('Vor', 15.83251953125), ('zwei', 2.21875), ('Tagen', 5.03125), ('hat', 0.59375), ('Greta', 1.874969482421875), ('wieder', 5.0), ('eine', 3.671875), ('alberne', 3.867156982421875), ('Geschichte', 0.023193359375), ('erzählt', 1.49993896484375), (',', 1.71875), ('als', 3.53125), ('sie', 1.0859375), ('auf', 4.125), ('einer', 2.234375), ('Geburtstagsparty', 6.0810546875), ('eingeladen', 5.476531982421875), ('war', 0.345703125), ('.', 0.9765625)]",1.49993896484375
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bii,2,positive,85,erzählt,64.0,5.0625,"[('Vor', 15.83251953125), ('zwei', 2.21875), ('Tagen', 5.03125), ('hat', 0.59375), ('Tina', 1.8671875), ('wieder', 5.0625), ('eine', 3.21875), ('alberne', 3.414031982421875), ('Geschichte', 0.023193359375), ('erzählt', 1.70306396484375), (',', 1.65625), ('als', 3.484375), ('sie', 0.76171875), ('auf', 4.0625), ('einer', 2.25), ('Geburtstagsparty', 5.76171875), ('eingeladen', 5.789031982421875), ('war', 0.345703125), ('.', 1.03125)]",1.70306396484375
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bi,1,neutral,86,gehört,68.5,4.875,"[('Vor', 15.74951171875), ('zwei', 2.234375), ('Tagen', 5.03125), ('hat', 0.625), ('Greta', 1.414031982421875), ('wieder', 4.875), ('eine', 3.46875), ('alberne', 3.164031982421875), ('Geschichte', 0.023193359375), ('gehört', 7.59375), (',', 1.2578125), ('als', 2.5625), ('sie', 1.234375), ('auf', 3.671875), ('einer', 2.421875), ('Geburtstagsparty', 6.03857421875), ('eingeladen', 6.0), ('war', 0.283203125), ('.', 0.91796875)]",7.59375
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bi,2,positive,86,gehört,67.5,4.53125,"[('Vor', 15.74951171875), ('zwei', 2.234375), ('Tagen', 5.03125), ('hat', 0.625), ('Tina', 1.90625), ('wieder', 4.53125), ('eine', 3.15625), ('alberne', 2.976531982421875), ('Geschichte', 0.023193359375), ('gehört', 7.46875), (',', 1.375), ('als', 2.734375), ('sie', 0.97265625), ('auf', 3.5), ('einer', 2.21875), ('Geburtstagsparty', 5.77392578125), ('eingeladen', 6.0), ('war', 0.32421875), ('.', 0.8828125)]",7.46875
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bii,1,positive,87,erzählt,64.0,4.875,"[('Vor', 15.74951171875), ('zwei', 2.234375), ('Tagen', 5.03125), ('hat', 0.625), ('Greta', 1.414031982421875), ('wieder', 4.875), ('eine', 3.46875), ('alberne', 3.164031982421875), ('Geschichte', 0.023193359375), ('erzählt', 1.48431396484375), (',', 1.5859375), ('als', 3.34375), ('sie', 0.90234375), ('auf', 4.125), ('einer', 2.59375), ('Geburtstagsparty', 6.33203125), ('eingeladen', 5.820281982421875), ('war', 0.294921875), ('.', 1.0390625)]",1.48431396484375
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bii,2,neutral,87,erzählt,62.75,4.53125,"[('Vor', 15.74951171875), ('zwei', 2.234375), ('Tagen', 5.03125), ('hat', 0.625), ('Tina', 1.90625), ('wieder', 4.53125), ('eine', 3.15625), ('alberne', 2.976531982421875), ('Geschichte', 0.023193359375), ('erzählt', 1.29681396484375), (',', 1.7734375), ('als', 3.3125), ('sie', 0.921875), ('auf', 3.9375), ('einer', 2.34375), ('Geburtstagsparty', 5.74658203125), ('eingeladen', 5.95306396484375), ('war', 0.330078125), ('.', 1.0234375)]",1.29681396484375
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,ai,bi,1,positive,88,bekommen,76.5,4.78125,"[('Vor', 16.49267578125), ('zwei', 1.8515625), ('Tagen', 2.734375), ('hat', 0.76171875), ('Sabine', 5.382781982421875), ('wieder', 4.78125), ('einen', 4.0625), ('kleinen', 5.875), ('Wutanfall', 4.6875), ('bekommen', 2.59375), (',', 2.25), ('als', 1.96875), ('sie', 1.2109375), ('an', 5.0625), ('einer', 3.0625), ('Schlange', 6.43017578125), ('anstehen', 6.5126953125), ('musste', 0.060546875), ('.', 0.890625)]",2.59375
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,ai,bi,2,neutral,88,bekommen,74.0,6.0625,"[('Vor', 16.49267578125), ('zwei', 1.8515625), ('Tagen', 2.734375), ('hat', 0.76171875), ('Tina', 1.1953125), ('wieder', 6.0625), ('einen', 4.0), ('kleinen', 5.75), ('Wutanfall', 4.2734375), ('bekommen', 3.15625), (',', 2.484375), ('als', 2.28125), ('sie', 1.015625), ('an', 5.25), ('einer', 3.125), ('Schlange', 6.33984375), ('anstehen', 6.318359375), ('musste', 0.060546875), ('.', 0.90234375)]",3.15625
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,ai,bii,1,neutral,89,provoziert,84.5,4.78125,"[('Vor', 16.49267578125), ('zwei', 1.8515625), ('Tagen', 2.734375), ('hat', 0.76171875), ('Sabine', 5.382781982421875), ('wieder', 4.78125), ('einen', 4.0625), ('kleinen', 5.875), ('Wutanfall', 4.6875), ('provoziert', 9.5625), (',', 2.5), ('als', 2.625), ('sie', 1.4453125), ('an', 5.03125), ('einer', 3.09375), ('Schlange', 6.6015625), ('anstehen', 6.2109375), ('musste', 0.075653076171875), ('.', 0.9296875)]",9.5625
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,ai,bii,2,positive,89,provoziert,81.5,6.0625,"[('Vor', 16.49267578125), ('zwei', 1.8515625), ('Tagen', 2.734375), ('hat', 0.76171875), ('Tina', 1.1953125), ('wieder', 6.0625), ('einen', 4.0), ('kleinen', 5.75), ('Wutanfall', 4.2734375), ('provoziert', 9.875), (',', 2.609375), ('als', 2.625), ('sie', 1.2265625), ('an', 5.25), ('einer', 3.125), ('Schlange', 6.4892578125), ('anstehen', 6.4423828125), ('musste', 0.060546875), ('.', 0.8984375)]",9.875
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,aii,bi,1,neutral,90,bekommen,75.0,5.84375,"[('Vor', 16.58984375), ('zwei', 1.671875), ('Tagen', 2.84375), ('hat', 0.69140625), ('Sabine', 0.90234375), ('wieder', 5.84375), ('einen', 4.3125), ('kleinen', 5.875), ('Wutanfall', 4.640625), ('bekommen', 2.6875), (',', 2.21875), ('als', 2.15625), ('sie', 1.53125), ('an', 5.4375), ('einer', 3.140625), ('Schlange', 6.373046875), ('anstehen', 7.1396484375), ('musste', 0.0458984375), ('.', 1.0)]",2.6875
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,aii,bi,2,positive,90,bekommen,74.5,4.84375,"[('Vor', 16.58984375), ('zwei', 1.671875), ('Tagen', 2.84375), ('hat', 0.69140625), ('Tina', 2.03125), ('wieder', 4.84375), ('einen', 4.25), ('kleinen', 5.8125), ('Wutanfall', 5.087890625), ('bekommen', 2.75), (',', 2.09375), ('als', 2.171875), ('sie', 1.296875), ('an', 5.375), ('einer', 3.109375), ('Schlange', 6.45751953125), ('anstehen', 6.60791015625), ('musste', 0.060546875), ('.', 0.8984375)]",2.75
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,aii,bii,1,positive,91,provoziert,83.0,5.84375,"[('Vor', 16.58984375), ('zwei', 1.671875), ('Tagen', 2.84375), ('hat', 0.69140625), ('Sabine', 0.90234375), ('wieder', 5.84375), ('einen', 4.3125), ('kleinen', 5.875), ('Wutanfall', 4.640625), ('provoziert', 9.75), (',', 2.546875), ('als', 2.8125), ('sie', 1.8203125), ('an', 5.40625), ('einer', 3.21875), ('Schlange', 6.515625), ('anstehen', 6.43701171875), ('musste', 0.0833740234375), ('.', 0.984375)]",9.75
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,aii,bii,2,neutral,91,provoziert,82.5,4.84375,"[('Vor', 16.58984375), ('zwei', 1.671875), ('Tagen', 2.84375), ('hat', 0.69140625), ('Tina', 2.03125), ('wieder', 4.84375), ('einen', 4.25), ('kleinen', 5.8125), ('Wutanfall', 5.087890625), ('provoziert', 9.5625), (',', 2.390625), ('als', 2.78125), ('sie', 1.46875), ('an', 5.28125), ('einer', 3.21875), ('Schlange', 6.5478515625), ('anstehen', 6.341796875), ('musste', 0.098388671875), ('.', 0.9296875)]",9.5625
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",24,ai,bi,1,positive,92,bekommen,83.0,5.25,"[('Vor', 18.0078125), ('einer', 3.828125), ('Woche', 0.1318359375), ('hat', 1.625), ('Thorsten', 4.335693359375), ('wieder', 5.25), ('eine', 3.09375), ('nette', 8.8280029296875), ('Widmung', 6.523284912109375), ('bekommen', 3.4375), (',', 2.1875), ('weil', 4.375), ('er', 2.15625), ('an', 4.375), ('einem', 1.75), ('Song', 5.875), ('mitgearbeitet', 5.921875), ('hat', 0.271484375), ('.', 0.97265625)]",3.4375
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",24,ai,bi,2,neutral,92,bekommen,79.5,6.0,"[('Vor', 18.0078125), ('einer', 3.828125), ('Woche', 0.1318359375), ('hat', 1.625), ('Tina', 2.1875), ('wieder', 6.0), ('eine', 3.34375), ('nette', 8.1405029296875), ('Widmung', 6.601043701171875), ('bekommen', 3.171875), (',', 2.46875), ('weil', 4.34375), ('sie', 0.81640625), ('an', 4.6875), ('einem', 1.7578125), ('Song', 5.5), ('mitgearbeitet', 5.546875), ('hat', 0.19140625), ('.', 1.0078125)]",3.171875
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",24,ai,bii,1,neutral,93,geschrieben,83.0,5.25,"[('Vor', 18.0078125), ('einer', 3.828125), ('Woche', 0.1318359375), ('hat', 1.625), ('Thorsten', 4.335693359375), ('wieder', 5.25), ('eine', 3.09375), ('nette', 8.8280029296875), ('Widmung', 6.523284912109375), ('geschrieben', 2.398193359375), (',', 1.9453125), ('weil', 3.65625), ('er', 2.0625), ('an', 3.84375), ('einem', 3.828125), ('Song', 4.4375), ('mitgearbeitet', 7.515625), ('hat', 0.271484375), ('.', 1.2578125)]",2.398193359375
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",24,ai,bii,2,positive,93,geschrieben,81.0,6.0,"[('Vor', 18.0078125), ('einer', 3.828125), ('Woche', 0.1318359375), ('hat', 1.625), ('Tina', 2.1875), ('wieder', 6.0), ('eine', 3.34375), ('nette', 8.1405029296875), ('Widmung', 6.601043701171875), ('geschrieben', 2.257568359375), (',', 2.046875), ('weil', 3.515625), ('sie', 0.91796875), ('an', 3.875), ('einem', 4.25), ('Song', 3.953125), ('mitgearbeitet', 9.28125), ('hat', 0.2294921875), ('.', 1.046875)]",2.257568359375
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",24,aii,bi,1,neutral,94,bekommen,80.5,5.8125,"[('Vor', 18.3125), ('einer', 3.875), ('Woche', 0.138671875), ('hat', 1.6484375), ('Thorsten', 2.96826171875), ('wieder', 5.8125), ('eine', 3.578125), ('nette', 7.820281982421875), ('Widmung', 6.601043701171875), ('bekommen', 3.53125), (',', 2.296875), ('weil', 3.6875), ('er', 1.3515625), ('an', 4.75), ('einem', 1.6328125), ('Song', 6.15625), ('mitgearbeitet', 4.7421875), ('hat', 0.265625), ('.', 1.0859375)]",3.53125
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",24,aii,bi,2,positive,94,bekommen,79.0,5.75,"[('Vor', 18.3125), ('einer', 3.875), ('Woche', 0.138671875), ('hat', 1.6484375), ('Tina', 1.5703125), ('wieder', 5.75), ('eine', 3.625), ('nette', 8.007781982421875), ('Widmung', 7.2025146484375), ('bekommen', 3.03125), (',', 2.0625), ('weil', 3.71875), ('sie', 1.015625), ('an', 4.53125), ('einem', 1.71875), ('Song', 7.1875), ('mitgearbeitet', 4.5625), ('hat', 0.330078125), ('.', 0.94140625)]",3.03125
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",24,aii,bii,1,positive,95,geschrieben,82.0,5.8125,"[('Vor', 18.3125), ('einer', 3.875), ('Woche', 0.138671875), ('hat', 1.6484375), ('Thorsten', 2.96826171875), ('wieder', 5.8125), ('eine', 3.578125), ('nette', 7.820281982421875), ('Widmung', 6.601043701171875), ('geschrieben', 2.43701171875), (',', 1.9765625), ('weil', 3.28125), ('er', 1.65625), ('an', 3.75), ('einem', 4.3125), ('Song', 4.5), ('mitgearbeitet', 7.609375), ('hat', 0.265625), ('.', 1.4140625)]",2.43701171875
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",24,aii,bii,2,neutral,95,geschrieben,80.5,5.75,"[('Vor', 18.3125), ('einer', 3.875), ('Woche', 0.138671875), ('hat', 1.6484375), ('Tina', 1.5703125), ('wieder', 5.75), ('eine', 3.625), ('nette', 8.007781982421875), ('Widmung', 7.2025146484375), ('geschrieben', 2.62451171875), (',', 1.890625), ('weil', 3.109375), ('sie', 0.9296875), ('an', 3.796875), ('einem', 4.3125), ('Song', 4.6875), ('mitgearbeitet', 7.6875), ('hat', 0.27734375), ('.', 1.21875)]",2.62451171875
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.",25,ai,bi,1,positive,96,gesehen,65.0,4.65625,"[('Vor', 16.4501953125), ('zwei', 2.015625), ('Wochen', 0.0751953125), ('hat', 0.515625), ('Karl', 0.75390625), ('wieder', 4.65625), ('einen', 1.8828125), ('lustigen', 0.37890625), ('Sketch', 0.023193359375), ('gesehen', 9.6103515625), (',', 1.2265625), ('als', 4.125), ('er', 1.6484375), ('auf', 3.171875), ('einem', 2.625), ('Comedyfestival', 11.5), ('gewesen', 3.242156982421875), ('ist', 0.12451171875), ('.', 0.96484375)]",9.6103515625
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.",25,ai,bi,2,neutral,96,gesehen,64.5,4.65625,"[('Vor', 16.4501953125), ('zwei', 2.015625), ('Wochen', 0.0751953125), ('hat', 0.515625), ('Tina', 1.125), ('wieder', 4.65625), ('einen', 1.25), ('lustigen', 0.41015625), ('Sketch', 0.023193359375), ('gesehen', 9.783203125), (',', 0.86328125), ('als', 4.5), ('sie', 0.86328125), ('auf', 3.4375), ('einem', 2.3125), ('Comedyfestival', 11.703125), ('gewesen', 3.414031982421875), ('ist', 0.0966796875), ('.', 0.921875)]",9.783203125
