premises,target_sentence,item_id,context,target,brace,condition,task_id,critical,sentence_surprisal,wieder_surprisal,word_surprisal,critical_surprisal
Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",21,ai,bii,2,positive,81,ausgerichtet,187.0,15.0625,"[('Vor', 12.0), ('vier', 16.5), ('Monaten', 19.0), ('hat', 11.5), ('Tina', 0.98828125), ('wieder', 15.0625), ('eine', 5.78125), ('große', 11.5), ('Überraschungsparty', 3.8271484375), ('ausgerichtet', 13.873046875), (',', 3.53125), ('weil', 2.375), ('sie', 2.140625), ('in', 5.65625), ('einem', 5.40625), ('Preisausschreiben', 44.3125), ('gewonnen', 2.03125), ('hatte', 7.375), ('.', 4.375)]",13.873046875
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty bekommen, weil er in einem Preisausschreiben gewonnen hatte.",21,aii,bi,1,neutral,82,bekommen,179.0,15.0,"[('Vor', 11.1875), ('vier', 18.75), ('Monaten', 19.375), ('hat', 7.5625), ('Timo', 4.78125), ('wieder', 15.0), ('eine', 5.21875), ('große', 12.875), ('Überraschungsparty', 1.8193359375), ('bekommen', 19.0), (',', 0.2353515625), ('weil', 0.66796875), ('er', 2.6875), ('in', 5.6875), ('einem', 6.625), ('Preisausschreiben', 42.125), ('gewonnen', 0.306640625), ('hatte', 3.1875), ('.', 1.5078125)]",19.0
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.",21,aii,bi,2,positive,82,bekommen,192.0,13.9375,"[('Vor', 11.1875), ('vier', 18.75), ('Monaten', 19.375), ('hat', 7.5625), ('Tina', 13.6875), ('wieder', 13.9375), ('eine', 6.625), ('große', 13.375), ('Überraschungsparty', 2.220703125), ('bekommen', 20.25), (',', 0.1318359375), ('weil', 1.140625), ('sie', 3.28125), ('in', 5.84375), ('einem', 3.984375), ('Preisausschreiben', 41.9375), ('gewonnen', 1.890625), ('hatte', 5.875), ('.', 0.578125)]",20.25
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",21,aii,bii,1,positive,83,ausgerichtet,185.0,15.0,"[('Vor', 11.1875), ('vier', 18.75), ('Monaten', 19.375), ('hat', 7.5625), ('Timo', 4.78125), ('wieder', 15.0), ('eine', 5.21875), ('große', 12.875), ('Überraschungsparty', 1.8193359375), ('ausgerichtet', 16.632781982421875), (',', 2.9375), ('weil', 1.0234375), ('er', 0.90625), ('in', 4.5625), ('einem', 5.78125), ('Preisausschreiben', 45.0625), ('gewonnen', 2.125), ('hatte', 4.75), ('.', 4.625)]",16.632781982421875
Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",21,aii,bii,2,neutral,83,ausgerichtet,203.0,13.9375,"[('Vor', 11.1875), ('vier', 18.75), ('Monaten', 19.375), ('hat', 7.5625), ('Tina', 13.6875), ('wieder', 13.9375), ('eine', 6.625), ('große', 13.375), ('Überraschungsparty', 2.220703125), ('ausgerichtet', 18.75), (',', 3.046875), ('weil', 1.71875), ('sie', 0.59375), ('in', 5.84375), ('einem', 4.5), ('Preisausschreiben', 44.8125), ('gewonnen', 4.53125), ('hatte', 9.125), ('.', 3.046875)]",18.75
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bi,1,positive,84,gehört,175.0,8.9375,"[('Vor', 13.625), ('zwei', 9.0625), ('Tagen', 8.375), ('hat', 6.0625), ('Greta', 11.9375), ('wieder', 8.9375), ('eine', 3.421875), ('alberne', 0.280517578125), ('Geschichte', -0.0), ('gehört', 13.5625), (',', 2.578125), ('als', 8.0625), ('sie', 3.078125), ('auf', 9.5625), ('einer', 7.84375), ('Geburtstagsparty', 38.0625), ('eingeladen', 26.875), ('war', 2.734375), ('.', 0.55078125)]",13.5625
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bi,2,neutral,84,gehört,161.0,9.6875,"[('Vor', 13.625), ('zwei', 9.0625), ('Tagen', 8.375), ('hat', 6.0625), ('Tina', 0.216796875), ('wieder', 9.6875), ('eine', 3.328125), ('alberne', 1.2420654296875), ('Geschichte', -0.0), ('gehört', 12.75), (',', 3.453125), ('als', 7.96875), ('sie', 2.84375), ('auf', 8.25), ('einer', 8.1875), ('Geburtstagsparty', 39.875), ('eingeladen', 22.625), ('war', 2.859375), ('.', 0.30078125)]",12.75
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bii,1,neutral,85,erzählt,164.0,8.9375,"[('Vor', 13.625), ('zwei', 9.0625), ('Tagen', 8.375), ('hat', 6.0625), ('Greta', 11.9375), ('wieder', 8.9375), ('eine', 3.421875), ('alberne', 0.280517578125), ('Geschichte', -0.0), ('erzählt', 4.375), (',', 2.375), ('als', 8.375), ('sie', 1.75), ('auf', 7.6875), ('einer', 3.96875), ('Geburtstagsparty', 39.125), ('eingeladen', 30.3125), ('war', 4.28125), ('.', 0.22265625)]",4.375
Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,ai,bii,2,positive,85,erzählt,152.0,9.6875,"[('Vor', 13.625), ('zwei', 9.0625), ('Tagen', 8.375), ('hat', 6.0625), ('Tina', 0.216796875), ('wieder', 9.6875), ('eine', 3.328125), ('alberne', 1.2420654296875), ('Geschichte', -0.0), ('erzählt', 3.53125), (',', 2.875), ('als', 8.625), ('sie', 1.5625), ('auf', 7.125), ('einer', 5.25), ('Geburtstagsparty', 38.0), ('eingeladen', 27.90625), ('war', 5.03125), ('.', 0.138671875)]",3.53125
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bi,1,neutral,86,gehört,171.0,12.5,"[('Vor', 13.4375), ('zwei', 9.4375), ('Tagen', 9.125), ('hat', 6.1875), ('Greta', 1.1171875), ('wieder', 12.5), ('eine', 2.34375), ('alberne', 0.3338623046875), ('Geschichte', -0.0), ('gehört', 11.875), (',', 3.21875), ('als', 9.0625), ('sie', 2.609375), ('auf', 10.0), ('einer', 6.46875), ('Geburtstagsparty', 41.0), ('eingeladen', 29.375), ('war', 2.953125), ('.', 0.2421875)]",11.875
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bi,2,positive,86,gehört,166.0,10.8125,"[('Vor', 13.4375), ('zwei', 9.4375), ('Tagen', 9.125), ('hat', 6.1875), ('Tina', 10.4375), ('wieder', 10.8125), ('eine', 2.0625), ('alberne', 1.0078125), ('Geschichte', -0.0), ('gehört', 12.1875), (',', 2.8125), ('als', 9.375), ('sie', 1.84375), ('auf', 9.4375), ('einer', 5.5), ('Geburtstagsparty', 37.25), ('eingeladen', 20.40625), ('war', 3.703125), ('.', 0.55859375)]",12.1875
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bii,1,positive,87,erzählt,154.0,12.5,"[('Vor', 13.4375), ('zwei', 9.4375), ('Tagen', 9.125), ('hat', 6.1875), ('Greta', 1.1171875), ('wieder', 12.5), ('eine', 2.34375), ('alberne', 0.3338623046875), ('Geschichte', -0.0), ('erzählt', 2.25), (',', 2.8125), ('als', 9.6875), ('sie', 1.1328125), ('auf', 7.5625), ('einer', 3.515625), ('Geburtstagsparty', 41.3125), ('eingeladen', 27.4375), ('war', 4.03125), ('.', 0.171875)]",2.25
Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",22,aii,bii,2,neutral,87,erzählt,166.0,10.8125,"[('Vor', 13.4375), ('zwei', 9.4375), ('Tagen', 9.125), ('hat', 6.1875), ('Tina', 10.4375), ('wieder', 10.8125), ('eine', 2.0625), ('alberne', 1.0078125), ('Geschichte', -0.0), ('erzählt', 2.03125), (',', 2.625), ('als', 9.8125), ('sie', 1.0703125), ('auf', 7.78125), ('einer', 3.84375), ('Geburtstagsparty', 42.03125), ('eingeladen', 29.5), ('war', 4.28125), ('.', 0.08984375)]",2.03125
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,ai,bi,1,positive,88,bekommen,302.0,15.0,"[('Vor', 12.875), ('zwei', 15.25), ('Tagen', 15.25), ('hat', 0.66796875), ('Sabine', 14.4375), ('wieder', 15.0), ('einen', 11.25), ('kleinen', 11.1875), ('Wutanfall', 66.5625), ('bekommen', 12.125), (',', 1.90625), ('als', 9.0), ('sie', 7.625), ('an', 15.875), ('einer', 13.5625), ('Schlange', 23.25), ('anstehen', 26.71875), ('musste', 27.25), ('.', 3.0)]",12.125
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,ai,bi,2,neutral,88,bekommen,286.0,20.25,"[('Vor', 12.875), ('zwei', 15.25), ('Tagen', 15.25), ('hat', 0.66796875), ('Tina', 0.0155029296875), ('wieder', 20.25), ('einen', 10.625), ('kleinen', 8.6875), ('Wutanfall', 67.0625), ('bekommen', 13.375), (',', 2.421875), ('als', 8.375), ('sie', 6.5), ('an', 13.75), ('einer', 7.6875), ('Schlange', 24.0625), ('anstehen', 31.28125), ('musste', 23.875), ('.', 3.359375)]",13.375
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,ai,bii,1,neutral,89,provoziert,292.0,15.0,"[('Vor', 12.875), ('zwei', 15.25), ('Tagen', 15.25), ('hat', 0.66796875), ('Sabine', 14.4375), ('wieder', 15.0), ('einen', 11.25), ('kleinen', 11.1875), ('Wutanfall', 66.5625), ('provoziert', 8.695281982421875), (',', 1.1796875), ('als', 6.84375), ('sie', 8.0), ('an', 14.3125), ('einer', 10.125), ('Schlange', 20.75), ('anstehen', 25.6875), ('musste', 27.75), ('.', 5.53125)]",8.695281982421875
Vor einer Woche hat Tina Sabine wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,ai,bii,2,positive,89,provoziert,288.0,20.25,"[('Vor', 12.875), ('zwei', 15.25), ('Tagen', 15.25), ('hat', 0.66796875), ('Tina', 0.0155029296875), ('wieder', 20.25), ('einen', 10.625), ('kleinen', 8.6875), ('Wutanfall', 67.0625), ('provoziert', 11.29150390625), (',', 1.75), ('als', 7.5), ('sie', 6.0625), ('an', 13.8125), ('einer', 7.84375), ('Schlange', 23.8125), ('anstehen', 29.5625), ('musste', 27.625), ('.', 9.0)]",11.29150390625
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,aii,bi,1,neutral,90,bekommen,258.0,12.1875,"[('Vor', 12.4375), ('zwei', 12.0), ('Tagen', 16.25), ('hat', 1.3125), ('Sabine', 0.4609375), ('wieder', 12.1875), ('einen', 10.875), ('kleinen', 10.9375), ('Wutanfall', 67.5625), ('bekommen', 13.6875), (',', 1.1875), ('als', 12.3125), ('sie', 1.015625), ('an', 11.1875), ('einer', 9.125), ('Schlange', 17.65625), ('anstehen', 28.5), ('musste', 15.0625), ('.', 3.875)]",13.6875
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall bekommen, als sie an einer Schlange anstehen musste.",23,aii,bi,2,positive,90,bekommen,224.0,12.75,"[('Vor', 12.4375), ('zwei', 12.0), ('Tagen', 16.25), ('hat', 1.3125), ('Tina', 11.9375), ('wieder', 12.75), ('einen', 11.5625), ('kleinen', 9.0625), ('Wutanfall', 67.125), ('bekommen', 12.5625), (',', 1.78125), ('als', 11.1875), ('sie', 0.2421875), ('an', 8.25), ('einer', 5.96875), ('Schlange', 11.1484375), ('anstehen', 12.953125), ('musste', 3.46875), ('.', 1.96875)]",12.5625
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Sabine wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,aii,bii,1,positive,91,provoziert,211.0,12.1875,"[('Vor', 12.4375), ('zwei', 12.0), ('Tagen', 16.25), ('hat', 1.3125), ('Sabine', 0.4609375), ('wieder', 12.1875), ('einen', 10.875), ('kleinen', 10.9375), ('Wutanfall', 67.5625), ('provoziert', 9.585693359375), (',', 2.734375), ('als', 5.40625), ('sie', 0.431640625), ('an', 9.75), ('einer', 5.59375), ('Schlange', 10.59375), ('anstehen', 15.75), ('musste', 3.125), ('.', 3.65625)]",9.585693359375
Vor einer Woche hat Sabine Tina wütend gemacht.,"Vor zwei Tagen hat Tina wieder einen kleinen Wutanfall provoziert, als sie an einer Schlange anstehen musste.",23,aii,bii,2,neutral,91,provoziert,221.0,12.75,"[('Vor', 12.4375), ('zwei', 12.0), ('Tagen', 16.25), ('hat', 1.3125), ('Tina', 11.9375), ('wieder', 12.75), ('einen', 11.5625), ('kleinen', 9.0625), ('Wutanfall', 67.125), ('provoziert', 10.695281982421875), (',', 2.75), ('als', 8.5625), ('sie', 1.03125), ('an', 9.1875), ('einer', 5.3125), ('Schlange', 9.9296875), ('anstehen', 9.890625), ('musste', 7.9375), ('.', 1.6640625)]",10.695281982421875
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",24,ai,bi,1,positive,92,bekommen,212.0,10.125,"[('Vor', 10.9375), ('einer', 9.8125), ('Woche', 7.96875), ('hat', 9.25), ('Thorsten', 23.125), ('wieder', 10.125), ('eine', 6.71875), ('nette', 11.1875), ('Widmung', 44.5625), ('bekommen', 12.1875), (',', 1.25), ('weil', 4.09375), ('er', 3.421875), ('an', 9.875), ('einem', 9.5), ('Song', 14.875), ('mitgearbeitet', 23.09375), ('hat', 0.36328125), ('.', 0.0966796875)]",12.1875
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",24,ai,bi,2,neutral,92,bekommen,207.0,11.0,"[('Vor', 10.9375), ('einer', 9.8125), ('Woche', 7.96875), ('hat', 9.25), ('Tina', 10.0625), ('wieder', 11.0), ('eine', 2.484375), ('nette', 10.625), ('Widmung', 45.75), ('bekommen', 9.625), (',', 2.5), ('weil', 4.78125), ('sie', 3.78125), ('an', 11.8125), ('einem', 7.84375), ('Song', 16.75), ('mitgearbeitet', 25.75), ('hat', 6.34375), ('.', 0.03076171875)]",9.625
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",24,ai,bii,1,neutral,93,geschrieben,210.0,10.125,"[('Vor', 10.9375), ('einer', 9.8125), ('Woche', 7.96875), ('hat', 9.25), ('Thorsten', 23.125), ('wieder', 10.125), ('eine', 6.71875), ('nette', 11.1875), ('Widmung', 44.5625), ('geschrieben', 6.78125), (',', 4.15625), ('weil', 5.5), ('er', 3.078125), ('an', 9.8125), ('einem', 9.3125), ('Song', 14.375), ('mitgearbeitet', 22.25), ('hat', 0.4453125), ('.', 0.69921875)]",6.78125
Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",24,ai,bii,2,positive,93,geschrieben,199.0,11.0,"[('Vor', 10.9375), ('einer', 9.8125), ('Woche', 7.96875), ('hat', 9.25), ('Tina', 10.0625), ('wieder', 11.0), ('eine', 2.484375), ('nette', 10.625), ('Widmung', 45.75), ('geschrieben', 2.78125), (',', 4.5625), ('weil', 5.78125), ('sie', 3.78125), ('an', 11.25), ('einem', 9.0625), ('Song', 15.5), ('mitgearbeitet', 25.4375), ('hat', 3.265625), ('.', 0.15234375)]",2.78125
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",24,aii,bi,1,neutral,94,bekommen,173.0,9.5625,"[('Vor', 10.375), ('einer', 10.75), ('Woche', 6.375), ('hat', 7.53125), ('Thorsten', 9.25), ('wieder', 9.5625), ('eine', 3.1875), ('nette', 9.1875), ('Widmung', 41.8125), ('bekommen', 6.625), (',', 1.9375), ('weil', 5.34375), ('er', 6.25), ('an', 8.6875), ('einem', 5.625), ('Song', 11.5), ('mitgearbeitet', 16.96875), ('hat', 0.9765625), ('.', 0.90625)]",6.625
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",24,aii,bi,2,positive,94,bekommen,182.0,9.1875,"[('Vor', 10.375), ('einer', 10.75), ('Woche', 6.375), ('hat', 7.53125), ('Tina', 11.4375), ('wieder', 9.1875), ('eine', 4.875), ('nette', 13.75), ('Widmung', 37.140625), ('bekommen', 7.84375), (',', 1.75), ('weil', 5.15625), ('sie', 5.15625), ('an', 11.25), ('einem', 4.65625), ('Song', 13.875), ('mitgearbeitet', 18.25), ('hat', 1.3828125), ('.', 0.76171875)]",7.84375
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",24,aii,bii,1,positive,95,geschrieben,178.0,9.5625,"[('Vor', 10.375), ('einer', 10.75), ('Woche', 6.375), ('hat', 7.53125), ('Thorsten', 9.25), ('wieder', 9.5625), ('eine', 3.1875), ('nette', 9.1875), ('Widmung', 41.8125), ('geschrieben', 5.5), (',', 5.125), ('weil', 8.0625), ('er', 5.28125), ('an', 8.5), ('einem', 5.8125), ('Song', 11.0625), ('mitgearbeitet', 18.09375), ('hat', 1.375), ('.', 0.91015625)]",5.5
Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",24,aii,bii,2,neutral,95,geschrieben,184.0,9.1875,"[('Vor', 10.375), ('einer', 10.75), ('Woche', 6.375), ('hat', 7.53125), ('Tina', 11.4375), ('wieder', 9.1875), ('eine', 4.875), ('nette', 13.75), ('Widmung', 37.140625), ('geschrieben', 4.09375), (',', 4.28125), ('weil', 6.0), ('sie', 5.03125), ('an', 11.25), ('einem', 5.46875), ('Song', 13.6875), ('mitgearbeitet', 18.53125), ('hat', 1.59375), ('.', 2.359375)]",4.09375
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.",25,ai,bi,1,positive,96,gesehen,162.0,8.625,"[('Vor', 9.3125), ('zwei', 8.25), ('Wochen', 2.71875), ('hat', 2.21875), ('Karl', 14.0625), ('wieder', 8.625), ('einen', 2.53125), ('lustigen', 0.0386962890625), ('Sketch', 0.007781982421875), ('gesehen', 17.875), (',', 0.39453125), ('als', 7.46875), ('er', 3.5625), ('auf', 9.125), ('einem', 6.9375), ('Comedyfestival', 35.625), ('gewesen', 21.125), ('ist', 9.0), ('.', 3.546875)]",17.875
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.",25,ai,bi,2,neutral,96,gesehen,157.0,10.5625,"[('Vor', 9.3125), ('zwei', 8.25), ('Wochen', 2.71875), ('hat', 2.21875), ('Tina', 0.038330078125), ('wieder', 10.5625), ('einen', 1.0703125), ('lustigen', 0.0462646484375), ('Sketch', 0.0155029296875), ('gesehen', 17.75), (',', 0.373046875), ('als', 7.59375), ('sie', 4.6875), ('auf', 6.875), ('einem', 13.625), ('Comedyfestival', 38.875), ('gewesen', 20.0), ('ist', 9.5), ('.', 3.03125)]",17.75
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch dargeboten, als er auf einem Comedyfestival gewesen ist.",25,ai,bii,1,neutral,97,dargeboten,179.0,8.625,"[('Vor', 9.3125), ('zwei', 8.25), ('Wochen', 2.71875), ('hat', 2.21875), ('Karl', 14.0625), ('wieder', 8.625), ('einen', 2.53125), ('lustigen', 0.0386962890625), ('Sketch', 0.007781982421875), ('dargeboten', 36.65625), (',', 4.5), ('als', 6.875), ('er', 3.0625), ('auf', 8.875), ('einem', 6.0625), ('Comedyfestival', 39.625), ('gewesen', 17.125), ('ist', 6.78125), ('.', 2.046875)]",36.65625
Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch dargeboten, als sie auf einem Comedyfestival gewesen ist.",25,ai,bii,2,positive,97,dargeboten,167.0,10.5625,"[('Vor', 9.3125), ('zwei', 8.25), ('Wochen', 2.71875), ('hat', 2.21875), ('Tina', 0.038330078125), ('wieder', 10.5625), ('einen', 1.0703125), ('lustigen', 0.0462646484375), ('Sketch', 0.0155029296875), ('dargeboten', 35.78125), (',', 3.890625), ('als', 6.625), ('sie', 3.890625), ('auf', 7.5), ('einem', 6.75), ('Comedyfestival', 40.375), ('gewesen', 18.375), ('ist', 7.4375), ('.', 1.9609375)]",35.78125
Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.",25,aii,bi,1,neutral,98,gesehen,123.0,7.5,"[('Vor', 8.9375), ('zwei', 9.9375), ('Wochen', 3.9375), ('hat', 1.9453125), ('Karl', 0.32421875), ('wieder', 7.5), ('einen', 1.0859375), ('lustigen', 10.03125), ('Sketch', 0.42578125), ('gesehen', 11.9375), (',', 0.515625), ('als', 7.15625), ('er', 1.3984375), ('auf', 8.1875), ('einem', 4.71875), ('Comedyfestival', 26.625), ('gewesen', 10.5625), ('ist', 5.84375), ('.', 1.75)]",11.9375
Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.",25,aii,bi,2,positive,98,gesehen,140.0,9.375,"[('Vor', 8.9375), ('zwei', 9.9375), ('Wochen', 3.9375), ('hat', 1.9453125), ('Tina', 11.875), ('wieder', 9.375), ('einen', 1.71875), ('lustigen', 6.6484375), ('Sketch', 0.341796875), ('gesehen', 13.625), (',', 0.421875), ('als', 6.21875), ('sie', 2.59375), ('auf', 6.03125), ('einem', 5.40625), ('Comedyfestival', 28.375), ('gewesen', 13.5), ('ist', 6.46875), ('.', 2.1875)]",13.625
Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch dargeboten, als er auf einem Comedyfestival gewesen ist.",25,aii,bii,1,positive,99,dargeboten,144.0,7.5,"[('Vor', 8.9375), ('zwei', 9.9375), ('Wochen', 3.9375), ('hat', 1.9453125), ('Karl', 0.32421875), ('wieder', 7.5), ('einen', 1.0859375), ('lustigen', 10.03125), ('Sketch', 0.42578125), ('dargeboten', 30.5), (',', 3.90625), ('als', 7.78125), ('er', 1.5546875), ('auf', 7.1875), ('einem', 5.40625), ('Comedyfestival', 27.125), ('gewesen', 10.9375), ('ist', 4.21875), ('.', 1.015625)]",30.5
Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch dargeboten, als sie auf einem Comedyfestival gewesen ist.",25,aii,bii,2,neutral,99,dargeboten,161.0,9.375,"[('Vor', 8.9375), ('zwei', 9.9375), ('Wochen', 3.9375), ('hat', 1.9453125), ('Tina', 11.875), ('wieder', 9.375), ('einen', 1.71875), ('lustigen', 6.6484375), ('Sketch', 0.341796875), ('dargeboten', 34.0), (',', 4.40625), ('als', 7.15625), ('sie', 2.484375), ('auf', 6.25), ('einem', 5.875), ('Comedyfestival', 27.4375), ('gewesen', 12.625), ('ist', 4.84375), ('.', 1.296875)]",34.0
Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Tina wieder eine neue Gitarrensaite erhalten, als sie mit einem Freund einkaufen war.",26,ai,bi,1,positive,100,erhalten,227.0,14.8125,"[('Vor', 12.9375), ('drei', 14.5625), ('Tagen', 15.875), ('hat', 4.0625), ('Tina', 20.875), ('wieder', 14.8125), ('eine', 4.09375), ('neue', 0.007781982421875), ('Gitarrensaite', 11.6708984375), ('erhalten', 18.25), (',', 1.59375), ('als', 8.125), ('sie', 8.875), ('mit', 11.125), ('einem', 3.65625), ('Freund', 14.25), ('einkaufen', 43.09375), ('war', 17.125), ('.', 2.21875)]",18.25
Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Sabine wieder eine neue Gitarrensaite erhalten, als sie mit einem Freund einkaufen war.",26,ai,bi,2,neutral,100,erhalten,222.0,13.9375,"[('Vor', 12.9375), ('drei', 14.5625), ('Tagen', 15.875), ('hat', 4.0625), ('Sabine', 0.451171875), ('wieder', 13.9375), ('eine', 7.15625), ('neue', 0.10400390625), ('Gitarrensaite', 15.384765625), ('erhalten', 18.5), (',', 1.703125), ('als', 8.625), ('sie', 9.375), ('mit', 10.5625), ('einem', 3.625), ('Freund', 19.25), ('einkaufen', 47.25), ('war', 16.0), ('.', 2.203125)]",18.5
Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Tina wieder eine neue Gitarrensaite gekauft, als sie mit einem Freund einkaufen war.",26,ai,bii,1,neutral,101,gekauft,240.0,14.8125,"[('Vor', 12.9375), ('drei', 14.5625), ('Tagen', 15.875), ('hat', 4.0625), ('Tina', 20.875), ('wieder', 14.8125), ('eine', 4.09375), ('neue', 0.007781982421875), ('Gitarrensaite', 11.6708984375), ('gekauft', 19.25), (',', 3.84375), ('als', 10.625), ('sie', 9.5), ('mit', 11.1875), ('einem', 4.90625), ('Freund', 16.75), ('einkaufen', 42.6875), ('war', 17.875), ('.', 4.03125)]",19.25
